Pathway	Family	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I	f__Peptococcaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.21892e-06	5.66378e-07	1.60404e-06	1.61283e-06	2.19705e-06	2.77549e-06	0	1.16088e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0429e-06	1.18805e-06	0	0	0	0	7.78143e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.27405e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I	f__Peptostreptococcaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.68889e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I	f__Propionibacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38277e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I	f__Proteobacteria_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.87401e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02909e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14799e-05	4.62979e-06	0	0	4.18786e-06	8.05896e-06	1.8776e-06	0	3.83872e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I	f__Streptococcaceae	6.51526e-06	0.00011500084	2.43257e-06	2.7645195e-05	2.031334e-05	0.00028397383	9.72210806e-05	7.61711e-05	9.4181445e-06	3.721908e-05	1.048429e-05	3.7443529e-05	4.227145e-06	0	2.280934e-05	1.742667e-06	6.559824e-06	1.698376e-05	1.999959e-05	3.4598009e-05	1.412095e-06	0.000364261	0	0.000236822	0.00011462325	1.8212478e-05	4.84125e-05	0	1.497147e-05	0	3.950337e-05	5.344101e-05	4.638272e-05	4.807596e-06	1.94291e-06	0	8.37201e-07	1.2062837e-05	1.0398804e-05	1.71949e-06	3.62317291e-05	2.237311e-06	2.64226e-06	0.0001029598539	0.0001701942646	7.264726e-06	0	9.7993641e-06	4.0495988e-05	1.71301348e-05	2.112326e-06	1.33892328e-05	1.9599e-05	1.2117845e-05	3.2284556e-05	4.6992585e-05	3.3607923e-05	3.3481471e-05	2.51986832e-05	7.0367e-05	1.029349e-05	3.91452e-05	9.0569262e-05	2.3118558e-05	2.766353e-05	2.9121128e-06	2.52876e-06	7.60853e-06	2.076833e-06	5.58346e-06	4.90959e-06	1.143696e-05	0	5.530378e-06	1.668496e-05	6.373682e-05	0	1.695655e-06	1.271091e-05	9.13852e-08	2.80420467e-05	2.47167803e-05	5.2581332e-05	6.1714662e-05	4.2397995e-05	2.9557e-05	0	9.119936e-06	2.0497784e-05	2.3807293e-05	0.0002040709754	7.3224907e-05	0	7.4074625e-05	2.242622e-05	7.30134e-07	4.315944e-06	3.336767e-06	0	6.10247e-07	1.4783e-06	2.79421e-06	0	3.1978032e-05	1.67228e-05	1.870533e-06	8.74241e-07	1.75989e-06	0	3.452537e-05	0	0	0	5.15199e-07	0	8.84755e-07	5.6382996e-05	3.21033e-06	4.1656e-06	8.775585e-06	5.66082e-06	2.3567045e-05	5.1707323e-05	2.586543e-06	2.98515526e-05	2.8204997e-05	3.4428434e-05	5.570759e-06	0.0002352	5.86897e-06	5.07279e-07	2.648345e-05	2.6359565e-05	2.17654e-07	1.2827738e-05	7.28201e-07	1.6234989e-05	1.27093e-05	0	0.000114558256	5.742729e-06	4.7245534e-05	8.593974e-06	1.24053e-06	2.17835005e-05	2.973175e-05	2.563867e-05	4.9885047e-05	5.516248e-05	1.927888e-05	7.842061e-06	9.162022e-06	0.0001008618	2.013511e-05	8.382902e-06	1.24863e-07	2.4254212e-05	9.24106e-07	9.04681e-06	3.76738e-06	3.68518e-05	0	0	0	0	1.5585748e-05	5.36585e-06	1.1536218e-05	4.690499e-06	1.0350749e-05	1.697984e-05	0	1.4541e-06	0	0	1.7045558e-05	2.90495e-05	3.3054076e-05	6.16258e-05	3.27089335e-05	9.904834e-06	2.6902176e-05
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I	f__Sutterellaceae	3.722e-06	0	9.38572e-06	3.13556e-06	1.88536e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.50578e-06	3.57784e-06	0	0	0	0	0	0	0	0	0	9.44226e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.34815e-06	0	5.62957e-06	1.10951e-06	0	0	0	0	0	0	0	2.65203e-06	0	0	1.67202e-06	1.92956e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.09046e-06	0	0	0	0	2.27018e-06	5.82055e-06	0	0	0	0	2.68206e-06	0	0	2.47107e-06	0	0	3.88598e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I	f__Tannerellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00946e-06	7.01921e-06	1.34956e-06	0	0	0	0	8.76317e-06	0	0	0	0	2.05176e-06	9.99902e-07	7.34336e-06	1.13801e-06	2.70381e-06	8.60566e-07	3.90117e-06	0	0	0	0	7.05788e-07	0	2.08412e-06	8.23639e-07	2.86257e-06	4.43178e-06	0	0	0	0	0	0	1.384256e-05	0	1.69824e-06	7.54888e-06	0	2.68894e-06	0	0	0	0	0	1.35292e-06	0	0	0	0	0	0	0	0	1.28203e-06	0	4.65074e-06	2.58194e-06	0	0	0	1.0861e-06	0	0	4.67069e-06	8.18946e-06	1.47003e-06	7.22585e-07	2.82851e-06	5.78042e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	2.06281e-06	0	0	0	0	0	0	0	0	0	0	0	2.07166e-06	4.95399e-06	1.4004e-06	8.82416e-06	2.72625e-06	1.54566e-06	0	0	2.57997e-06	1.699e-06	7.96504e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31548e-05	0	0	0	0	0	2.85436e-06	0	0	0	0	6.52897e-06	0	2.3154e-05	1.425107e-05	0	0	1.77143e-05	7.24414e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24397e-05
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I	f__Veillonellaceae	0	2.3538979e-05	7.50543e-06	6.13597e-06	2.92708757e-05	0	2.51355e-06	0	0	2.181862e-05	1.0771761e-05	0	1.18246e-05	4.65965e-06	3.585891e-06	7.05875e-07	4.68551e-06	2.29511e-06	0	0	0	0	1.42905e-05	2.16679e-06	0	1.43949e-06	1.97948e-06	1.39503e-05	1.41446e-05	5.26519e-06	1.100941e-05	1.058544e-06	4.18869e-07	0	0	0	4.32926e-05	3.50071e-07	1.2670944e-05	1.46258e-05	2.4895726e-05	1.4324e-05	3.75123e-05	5.2745486e-05	6.70297e-06	2.9165648e-05	0	3.183802e-06	0	0	1.78142e-06	0	3.713168e-05	1.66312e-05	2.16437e-06	1.1757647e-05	1.40511e-06	1.760512e-05	1.76245e-06	0	0	2.512011e-05	0	8.20466e-06	2.695924e-06	2.31444e-05	0	0	0	0	3.167486e-05	0	1.3400109e-05	3.9791331e-05	0	0	8.083021e-06	8.04455e-06	0	2.93763e-06	6.294247e-06	5.523688e-06	4.8511921e-06	3.55084e-06	3.375908e-06	9.12239e-06	0	5.085903e-06	1.916032e-06	5.45766e-07	1.50562e-06	2.382847e-06	0	1.078497e-06	4.866608e-06	8.708833e-05	5.705356e-06	1.1677985e-05	6.51367e-07	6.3560543e-06	0	0	0	7.73926e-07	4.753297e-06	0	1.88458e-06	0	0	1.1431194e-05	0	0	0	0	0	0	1.2295912e-05	0	0	1.044966e-06	0	1.4597579e-05	0	2.198755e-05	5.27796e-07	0	2.95686e-06	0	2.48167754e-05	2.407787e-05	0	6.21381e-06	2.31686e-05	0	1.692664e-05	0	6.262574e-05	5.782071e-06	3.1822849e-05	2.600745e-07	0	6.97732e-07	0	0	5.34216e-05	2.381881e-06	1.80572e-06	5.2404659e-05	2.8336899e-05	6.34898e-06	3.3473906e-05	4.51133e-07	0	4.2341e-06	2.027247e-06	3.41643e-07	0	9.588876e-06	9.76088e-06	3.7467e-06	0	1.37183e-05	9.22943e-06	5.29353e-06	6.86538e-06	5.74429e-07	0	0	0	0	0	0	0	0	0	1.03671e-05	1.1639e-05	2.1752e-05	2.982476e-06	1.10578e-05	2.09913e-06	6.105e-07
PWY-7234: inosine-5'-phosphate biosynthesis III	f__Actinomycetaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.66465e-07	0	3.80157e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2332e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7234: inosine-5'-phosphate biosynthesis III	f__Aerococcaceae	0	0	0	0	0	0	0	0	0	0	0	6.3505e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7234: inosine-5'-phosphate biosynthesis III	f__Bacillales_unclassified	0	0	0	0	0	0	0	0	0	0	0	6.2982e-07	0	0	0	0	0	7.89978e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7234: inosine-5'-phosphate biosynthesis III	f__Bifidobacteriaceae	5.19828e-06	2.99148e-06	0	1.7534e-06	5.28054e-06	0	2.5098e-06	1.22653e-06	0	7.92546e-06	6.27222e-05	2.36268e-05	1.16497e-05	0	0	1.86092e-06	2.01051e-05	7.68544e-05	2.10428e-06	0.00024172	0	8.48989e-05	0	1.72565e-06	0	0.000330487	0.000323479	3.32676e-06	3.62843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.25147e-07	0	5.71767e-07	0	7.30759e-05	0.0001536401	0.0001439168	0	4.504357e-05	0	1.04639e-06	0	4.32283e-06	0	5.052985e-05	0	0	0	1.56897e-06	0	5.83586e-05	0	6.18916e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.847447e-05	3.033085e-06	2.46302e-06	9.605022e-06	1.010277e-05	1.033902e-05	0	3.870196e-05	0	0	0	0	0	0	0	0	5.08343e-06	0	1.1442736e-05	0	9.35638e-06	4.4519904e-05	1.2774e-05	0	0	1.38891e-06	1.43843e-05	2.611871e-05	2.0725257e-05	0	5.094269e-05	0	0	0	0	0	0	0	0	0	0	1.2624e-06	0	0	4.85879e-06	6.09279e-06	0	4.1148e-06	0	0.00011918	0	1.07753e-06	1.2260915e-05	0	3.39777e-05	0	4.06146e-05	4.32016e-06	0	0	0.0003209932546	0	0.0001212688515	0	1.17778e-06	0.000130053407	0	0	5.54318634e-05	0	0.0001192609738	0	8.29902e-07	0	1.90847e-06	0	0	0	0	0	0.000103667265	0	0	0	0	3.24371e-06	1.06444e-06	0	0	0	0	0.000176905	0.00017123	0	4.20131e-06	0	3.71966e-06	1.507083e-05	2.33687e-05	4.57548e-05	2.4495992e-05	0
PWY-7234: inosine-5'-phosphate biosynthesis III	f__Dermabacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.68215e-06	2.49035e-06	3.4515e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7234: inosine-5'-phosphate biosynthesis III	f__Enterobacteriaceae	1.76784e-05	1.16879e-06	1.17021e-06	0	0	0	4.4898539e-05	0	0.000212536	6.4365151e-05	3.16253025e-05	5.61729215e-05	9.600592e-06	0	3.8398162e-06	0	3.632782e-06	2.5485322e-05	0	1.3448752e-05	1.33165e-05	3.03559e-05	0	0	0	0	0	0	0	0	0	0	5.123668e-06	0	0	0.0001576687228	2.95397466e-05	5.40394e-07	4.5554101e-05	8.8131603e-05	1.92024e-05	6.40287e-05	1.41013e-05	3.87601e-06	3.3469962e-05	0.0001562641902	4.52027e-07	1.5552603e-05	3.8803667e-05	2.9538371e-05	0	7.6754608e-05	0	0	7.21437e-06	0	8.55495e-06	3.3705373e-06	6.13324e-06	1.64457e-06	0	0	1.11177e-05	3.75959e-06	2.78188e-06	0	1.88392e-05	6.2393e-05	2.40068e-06	4.9621e-06	1.028153e-05	1.68335e-05	1.592903e-05	2.1959696e-05	1.42147e-05	0	2.37628e-05	1.33374021e-05	3.25446e-06	0	0	0	0	0	6.35798e-07	9.25094e-07	8.17839e-05	0	0.0001600984347	0.000100815861	0	4.594627e-05	0	5.35897e-05	6.30716e-05	5.846425e-05	1.43298e-06	1.2991712e-05	1.57207364e-05	7.6721351e-05	0	4.48358e-06	0	3.241845e-06	0	0.000112047846	0.0001185256018	2.2202e-06	0	4.46526e-06	0	0	0	0	0	4.79875e-06	0	0	0	0	0	8.43664e-06	7.53306403e-05	0	0.000102167048	8.1505466e-05	7.6075e-06	4.14635e-06	3.427767e-05	0	8.34115407e-05	5.7815559e-05	2.5846194e-05	0.00012800756	1.32657202e-05	5.9745142e-05	1.2434905e-05	0	9.983296e-05	6.6412178e-05	5.02252e-06	8.84107e-05	5.9705968e-05	7.42076e-06	1.35634e-06	5.62520676e-05	9.5887331e-05	8.81667834e-05	1.21227633e-05	8.298944e-05	0	5.79454e-06	0	4.91434103e-05	7.61695e-06	7.3814e-06	0	9.93674728e-05	4.6810446e-05	3.6095846e-05	4.9605e-06	6.1547907e-05	7.97467e-06	1.8134e-05	1.63794e-05	1.26815e-07	0	3.121653e-06	1.39871e-06	6.08255e-06	1.27218e-06	1.061742e-05	4.358358e-06	1.5434e-05	0	1.1101767e-05	1.1807675e-05	2.70753825e-05	8.345212e-06	2.853046e-06	0	0
PWY-7234: inosine-5'-phosphate biosynthesis III	f__Enterococcaceae	0	0	0	0	0	0	0	0	0	3.127496e-05	4.098831e-05	6.6167361e-05	4.3508012e-06	2.07209e-06	0	0	0	5.398031e-06	0	6.22087364e-05	0	0	0	0.0001860932	0.0002818505	0.00011704514	0.0001258658	1.51936e-06	9.23861e-07	0	0	0	0	0	0	0	0.0001457842	1.1890567e-05	0	1.57341e-05	0	0	0	0	0	0	9.18376e-06	0	5.03831e-06	6.93071e-07	0	0	0	0	7.78421e-05	0	0	0	0	9.03248e-07	0	0	0	0	3.1595e-07	0	3.14373e-06	6.98799e-07	1.38242842e-05	0	0	2.0559e-06	0	0	8.37138e-07	1.0640927e-05	0	0	0	0.000330501665	0	0	0	0	0	0	0	0	1.42178e-05	3.128998e-05	2.26013e-07	6.628446e-05	0	8.940476e-05	0.00019060273	1.38039e-05	0	8.37126e-07	0	0	0	0	3.086689e-07	4.95256e-05	0	1.340735e-06	3.778677e-06	0	0	2.7777e-05	0	0	0	0	0.000312438	0	1.99252e-06	0	0	0	0	0	7.01086e-06	0	1.6711731e-05	6.250072e-06	7.549679e-05	0	0	0	3.381054e-06	0	0	4.46063e-07	0	6.195355e-05	0	0	0	0	1.878721e-06	0	5.64521e-07	0	0	2.104786e-06	0	0	1.761198e-06	0	0	0	0	3.11361e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19043e-06	9.10319e-07	0	0	0	0	0	0	0	0	1.51418e-06	0	0	0	0
PWY-7234: inosine-5'-phosphate biosynthesis III	f__Erysipelotrichaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.61281e-06	1.09353e-06	0	0	3.1111e-06	0	6.60806e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7234: inosine-5'-phosphate biosynthesis III	f__Fusobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.53626e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7234: inosine-5'-phosphate biosynthesis III	f__Hafniaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.44532e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1708e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.90461e-07	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7234: inosine-5'-phosphate biosynthesis III	f__Lachnospiraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.58584e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86402e-06	0	0	0	3.01552e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.11535e-06	5.23385e-06	0	0	2.6705e-06	9.77524e-07	0
