Pathway	Phylum	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
PWY0-1061: superpathway of L-alanine biosynthesis	p__Proteobacteria	1.25735e-05	0	1.77626e-06	0	0	0	5.691284e-05	0	0.000344729	9.4598855e-05	4.43242947e-05	8.33497206e-05	1.2140588e-05	1.12366e-06	8.469107e-06	4.88004e-07	1.0343315e-05	4.1633163e-05	0	2.3403049e-05	1.79241e-05	5.07764541e-05	0	0	0	0	0	0	0	0	0	0	5.00147e-06	0	0	0.0001657163153	3.21447e-05	4.09706e-06	4.79758e-05	0.00011753482	2.49066e-05	6.81463e-05	2.21545e-05	3.05242e-06	5.11463555e-05	0.0001577423697	5.841358e-06	2.38331e-05	3.64046533e-05	3.77571403e-05	7.82786e-06	7.9072418e-05	4.42536e-06	0	9.17833e-06	0	1.30681e-05	4.45641e-06	7.5133e-06	6.6074e-06	0	0	1.65351e-05	7.38168e-06	3.93021e-06	3.65313e-06	3.10929e-05	8.832631e-05	1.72099e-06	8.82931e-06	1.379953e-05	2.33961e-05	2.549418e-05	3.42113e-05	1.88414e-05	7.36817e-07	1.87441e-05	1.21013e-05	8.15538e-06	8.93240576e-05	0	0	4.85871e-07	0	9.69679e-07	1.91595e-06	0.00010462	0	0.000269796435	0.00028684695	0	0.00012728007	0	0.000149675806	0.000133376842	0.00011873908	4.13882e-06	2.98342828e-05	2.1838229e-05	0.0001043725161	5.32172e-07	6.86544e-06	0	7.67241e-06	3.50575e-06	0.000156768701	0.000147163108	3.65297e-06	0	9.50581e-06	0	0	0	0	0	7.25214e-06	0	1.35189e-06	0	0	0	9.99295e-06	9.34187731e-05	0	0.000116070207	9.87366092e-05	1.13529e-05	9.3251e-06	5.12167986e-05	0	0.000132541	7.754523e-05	4.19998644e-05	0.000189641	2.6603717e-05	9.44633e-05	1.89261308e-05	0	0.00021177214	0.0001130758607	1.15007e-05	0.0001539733553	0.0001049733893	1.10027e-05	3.23735e-06	7.2808596e-05	0.0001585282091	0.0001475451691	1.315115e-05	7.48811037e-05	0	7.77143e-06	1.32118e-06	6.089003e-05	4.50422e-06	1.27886e-05	4.0693e-06	0.000173390884	6.856747e-05	3.9667921e-05	9.72112e-06	7.59560092e-05	9.20641e-06	2.17715e-05	1.73367e-05	5.05208e-07	0	8.01277e-06	8.111463e-06	1.0121536e-05	0	9.78407e-06	5.986272e-06	1.76217e-05	0	1.04346118e-05	1.1731442e-05	2.97861624e-05	2.94125973e-05	2.83675e-06	0	2.16543e-06
PWY0-1221: putrescine degradation II	p__Proteobacteria	0	4.68199e-07	0	0	0	0	1.73922477e-05	0	0	0	0	0	0	0	0	0	3.17044e-06	9.5971077e-06	0	4.2447525e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.34847e-06	0	0	2.45315e-05	6.95704e-06	0	0	4.32655e-05	0	0	2.782855e-06	0	0	8.633741e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16403e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7733265e-05	0	3.1451064e-05	3.447104e-05	0	0	0	0	2.07437e-05	1.934344e-05	0	3.25703e-05	0	1.69421e-05	0	0	0	0	0	0	6.76603e-06	1.28482e-06	0	1.232105e-05	0	0	1.702359e-06	1.33755e-05	0	1.26003e-06	0	1.405455e-05	2.329e-06	1.74877e-06	0	3.50115e-07	1.86026869e-05	1.36273e-05	3.57943e-06	2.49245639e-05	3.25015e-06	8.59829e-06	5.4642671e-06	0	0	0	0	1.39623e-06	0	1.13251e-06	2.01746e-07	2.01075e-06	0	1.467704e-06	5.736105e-06	6.79015e-06	1.579139e-06	4.86609e-07	0	0
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis	p__Firmicutes	3.08143e-06	1.585866e-05	1.6810927e-05	4.213389e-06	2.1858227e-05	1.37546e-06	2.16582e-06	1.36297e-06	0	1.6292163e-05	7.517193e-06	0	8.87127e-06	0	2.09045e-07	9.256897e-06	1.3277441e-05	4.43024e-06	7.33183e-06	0	9.94189e-07	0	1.38758e-05	1.67965e-06	0	1.46411e-06	1.6103e-06	1.54154e-05	9.72472e-06	3.45064e-06	1.467371e-05	8.98084e-06	4.187784e-06	1.60044e-06	3.44143e-06	0	5.3709e-05	1.68376e-06	8.188208e-06	9.33559e-06	1.6243387e-05	1.420837e-05	4.49167e-05	7.10250715e-05	3.168973e-06	2.6554914e-05	0	3.9516e-06	0	0	3.515996e-06	0	3.2205257e-05	1.95172278e-05	1.66027e-06	1.2429186e-05	5.893234e-05	1.31839e-05	8.9701381e-05	5.9112742e-05	1.163955e-05	4.249156e-05	6.921764e-05	6.91212e-06	7.8949907e-05	2.138677e-05	0	0	0	0	2.605681e-05	0	1.097372e-05	2.8866961e-05	0	0	6.7033907e-05	2.6964917e-05	2.01876e-05	4.021103e-06	4.784635e-07	1.436989e-06	4.794969e-07	0	3.55021e-07	1.47964e-06	0	8.40682e-07	1.604623e-06	5.283032e-07	7.48245e-07	2.2121988e-06	0	6.51582e-08	7.7858024e-06	6.5249753e-05	3.992561e-06	9.441056e-06	0	0	0	0	0	1.058795e-06	2.937244e-06	0	6.8757e-07	0	0	1.176803e-05	0	0	0	0	0	0	1.016328e-05	0	0	8.131737e-06	7.92049e-06	1.3117598e-05	3.77235e-07	4.85093e-07	0	0	2.16966e-06	4.51173e-06	1.6339113e-05	1.69216e-05	0	2.77048e-07	1.1780598e-05	0	2.03309e-06	0	3.03768e-06	4.3743e-06	3.08902688e-05	3.67865e-07	0	0	0	3.46631e-06	0	1.676425e-06	1.772042e-06	4.226418e-05	2.2867406e-05	0	2.4600634e-05	6.572408e-06	3.154386e-05	0	1.498155e-06	5.279e-06	2.337922e-05	8.696903e-06	0	0	0	0	0	0	0	6.31949e-06	9.5455e-06	2.26794e-05	2.09612e-05	1.28317e-05	1.50072e-05	1.17449e-06	1.75799e-06	0	0	2.87655e-06	1.917455e-05	1.967979e-05	5.192502e-06	2.513514e-05	3.94765e-06	5.6950459e-05
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis	p__Proteobacteria	1.24506e-05	5.74571e-07	0	0	0	0	4.1840875e-05	0	0.00025592	6.6864617e-05	2.6951487e-05	5.2781838e-05	9.6251368e-06	1.2321e-06	9.5618988e-06	7.87118e-07	5.656434e-06	2.64410874e-05	0	1.2837172e-05	1.19866e-05	3.5579895e-05	0	0	0	0	0	0	0	0	2.46726e-06	0	9.333571e-06	0	0	0.000143568016	2.70928e-05	3.41947e-06	3.3982923e-05	7.850177e-05	1.26608e-05	2.91386e-05	9.45667e-06	3.59933e-06	4.06919696e-05	0.0001067513839	3.442319e-06	1.3873358e-05	3.16533694e-05	3.1177655e-05	7.29363e-06	6.83108484e-05	6.5381e-06	0	7.72992e-06	0	7.90567e-06	2.2052e-06	4.59438e-06	4.93712e-06	0	0	1.09077e-05	4.49755e-06	3.69845e-06	1.9076e-06	2.25646e-05	6.670265e-05	1.05942e-06	6.34298e-06	1.10927013e-05	1.64575e-05	1.28031483e-05	2.76269713e-05	1.27655e-05	8.4712e-07	1.42909e-05	1.0449e-05	7.3592672e-06	6.34452e-05	0	0	0	0	7.48062e-07	1.07999e-06	8.067991e-05	0	0.000210996014	0.00017167723	0	7.743885e-05	0	8.866599e-05	8.519612e-05	9.377372e-05	3.75337e-06	2.4544749e-05	1.5443093e-05	7.0469604e-05	1.604619e-06	5.65988e-06	0	4.77391e-06	2.07793e-06	0.0001065374276	0.0001007276889	2.58113e-06	0	6.334022e-06	0	0	0	0	0	5.420478e-06	0	1.38707e-06	0	3.99079e-06	1.18317e-05	1.39529035e-05	9.52651516e-05	0	0.000143180808	0.0001122258085	6.91169e-06	6.67961e-06	4.4521795e-05	6.43902e-07	7.218138e-05	0.00010568961	3.15615781e-05	0.00011579189	2.62692885e-05	5.400001e-05	1.54454388e-05	0	0.00014881175	7.99794402e-05	8.01273e-06	0.000110564802	6.9762546e-05	3.88799e-06	1.83929e-06	5.46886321e-05	0.000115408606	0.0001086980036	7.3391843e-06	0.000109776901	0	3.26712e-06	0	4.666687e-05	6.25454e-06	5.93136e-06	2.98343e-06	0.0001391843965	3.8609943e-05	2.0427991e-05	5.60177e-06	3.6752172e-05	7.25468e-06	1.155143e-05	1.1350474e-05	1.48008e-06	0	6.9359669e-06	4.738629e-06	6.79673e-06	1.08083e-06	1.4021755e-05	8.13711e-06	1.9639e-05	4.24692e-07	1.1854743e-05	1.3945016e-05	3.0810373e-05	2.42704585e-05	5.48013e-06	6.29327e-07	1.32068e-06
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis	p__Verrucomicrobia	7.41829e-05	5.44099e-07	6.07731e-05	7.68887e-06	0	1.53655e-05	3.35336e-05	5.71068e-05	0	0	0	0	0	0	7.88089e-06	6.47884e-05	0.000135836	0.000139668	0.000105507	4.62123e-07	0.000140328	0	0	0	0	0	0	0	0	0	1.3348e-05	1.78681e-05	2.30557e-05	0	0	0	0	0	4.33917e-05	4.39045e-05	0.000107602	8.04891e-05	8.73413e-05	1.41262e-05	0	1.72719e-06	0	1.25077e-05	0	0	0	0	0	0	7.84161e-07	0	0	0	0	0	0	0	0	0	0	0	7.8471e-06	2.56382e-05	4.9032e-06	0	0	1.91977e-05	0	0	5.64502e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24198e-06	0	0	4.66913e-05	1.70042e-05	2.0554e-05	0	5.92709e-05	0	0	9.89955e-07	0	0	0	0	1.28284e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.39705e-05	2.49438e-05	0	0	7.97637e-07	0	0
PWY0-1261: anhydromuropeptides recycling I	p__Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.58578e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.54276e-07	0	3.98847e-06	1.05364e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.59714e-06	0	4.48581e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.64211e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.00419e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY0-1261: anhydromuropeptides recycling I	p__Proteobacteria	2.29641e-05	2.94622e-06	2.36024e-06	0	0	0	7.8745894e-05	0	0.000306107	7.7648306e-05	3.20493159e-05	5.6108106e-05	9.771537e-06	0	5.17554e-06	0	1.2259517e-05	5.3866899e-05	0	2.7029179e-05	1.49242e-05	4.0602e-05	0	0	0	0	0	0	0	0	2.454e-06	0	1.10803e-05	0	0	0.000162545657	2.900651e-05	1.925367e-06	4.08893e-05	5.04127e-05	1.90547e-05	4.63388e-05	9.84781e-06	0	6.149314e-05	9.5104174e-05	3.811589e-06	1.89965e-05	4.3141979e-05	3.5500778e-05	5.67127e-06	9.717075e-05	4.41331e-06	0	8.809724e-06	0	7.1594e-06	3.63173e-06	5.4768e-06	4.08934e-06	0	0	1.40087e-05	5.47652e-06	2.45057e-06	2.54548e-06	2.56546e-05	6.45388943e-05	1.9478e-07	5.11973e-06	1.347671e-05	1.51136e-05	2.021562e-05	3.701036e-05	1.35172e-05	0	2.96959e-05	1.92034e-05	9.994928e-06	6.54481e-05	0	0	3.13939e-07	0	0	0	7.55415665e-05	0	0.0002730381	0.0002678718	0	0.0001223342	0	0.0001382313	0.000126461	7.662093e-05	4.068269e-06	2.13145173e-05	2.4318884e-05	9.6605273e-05	0	1.19848e-05	0	6.59258e-06	5.57805e-07	0.0001583826589	0.0001702572181	8.08276e-06	0	8.934396e-06	0	0	0	0	0	5.94011e-06	0	0	0	0	0	1.5170169e-05	0.0001059670783	0	0.0001211436729	9.71821422e-05	9.23093e-06	7.37165e-06	5.9826289e-05	0	0.0001533846804	7.8788946e-05	3.7139831e-05	0.000241517	3.0569243e-05	0.00011274	2.2443501e-05	0	0.00012444282	0.000119651969	8.96716e-06	0.000164044355	3.29372052e-05	1.37238e-05	1.495033e-06	4.783111e-05	0.000173053512	0.000152286004	7.021942e-06	9.58691e-05	0	7.55994e-06	0	0.000112272217	1.03537e-05	1.63102e-05	2.2862e-06	0.000115420627	4.122418e-05	2.63281e-05	7.58271e-06	4.3240948e-05	5.19786e-06	1.14428e-05	1.479e-05	2.12193e-06	0	8.467348e-06	5.918986e-06	7.261084e-06	0	1.5516835e-05	8.425902e-06	3.07405e-05	0	1.633764e-05	1.461366e-05	3.91483572e-05	2.1070634e-05	4.33256e-06	0	1.01589e-07
PWY0-1277: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation	p__Proteobacteria	1.8164e-05	3.14697e-06	2.56919e-06	0	0	0	0.00017103226	0	0	2.07688699e-05	7.027167e-06	2.6952628e-05	5.44622e-07	2.54827e-06	0	0	2.986589e-05	9.3544633e-05	0	4.2126082e-05	0	0	0	0	0	0	0	0	0	0	2.30519e-06	0	9.10443e-06	0	0	0.0001625965821	3.032489e-05	0	2.24509e-05	0	0	0.000117734	3.40944e-05	4.42674e-06	4.78092e-05	0.000243585625	0	1.61553e-05	3.3688991e-05	3.3374141e-05	0	8.3603469e-05	0	0	7.09385e-06	0	0	2.88791e-06	0	0	0	0	0	5.52323e-06	0	2.75165e-06	0	0	0	0	6.113041e-06	0	2.718082e-06	1.570337e-05	0	0	2.25611e-05	1.41057e-05	3.849333e-06	0	0	0	0	0	6.57826e-07	9.52723e-07	0	0	0.0002153501	0.0002042665	0	9.40797e-05	0	0.0001045029	9.87364e-05	5.86462e-05	0	1.101136e-05	2.273159e-05	0	0	2.64019e-05	0	6.16101e-06	0	1.815084e-05	7.281473e-05	1.63263e-05	0	5.39472e-06	0	0	0	0	0	0	0	0	0	0	0	9.1619e-06	0.0001120313649	0	0.000142358336	0.000111037423	7.69027e-06	0	3.1369013e-05	0	0.0001878266371	9.3877575e-05	1.476375e-05	0.0002985986188	8.897912e-06	0.000150478	7.488841e-06	0	0.0001517502	6.75149e-05	0	9.38304e-05	0.00010807207	1.45467e-05	0	0.00010298261	0.0001002436	6.86446e-05	1.5386957e-05	0.000131639077	0	1.06242e-05	0	0.00020440522	1.46483e-05	1.92238e-05	0	0.000140090418	8.1200272e-05	5.38049358e-05	1.3743e-05	0.000100517757	1.1296e-05	2.94193e-05	3.07468e-05	0	0	3.430589e-06	2.127969e-06	3.480422e-06	1.9074e-06	1.036897e-05	4.56004e-06	2.48082e-05	0	1.319545e-05	2.3619385e-05	5.4838079e-05	2.497948e-05	4.584593e-06	0	0
PWY0-1296: purine ribonucleosides degradation	p__Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00881e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.80917e-05	3.70703e-06	8.90006e-06	0	2.76976e-05	0	0	3.54339e-05	0	0	7.9861e-05	0	0	0	1.47014e-06	0	5.77235e-05	0	3.28838e-05	9.56067e-06	7.80435e-06	3.31692e-06	1.67625e-05	0	1.02694e-05	0	0	1.4026e-05	2.17077e-05	0	0	8.24501e-06	0	0	0	0	0	0	0	5.34442e-06	0	5.23331e-07	0	2.17342e-06	0	0	4.22149e-07	1.22996e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.50346e-07	0	0	0	0	0	0	6.91018e-07	0	0	0	0	0	4.85401e-05	5.05571e-05	4.32882e-05	3.45007e-05	3.01771e-05	0	0	0	0	2.93298e-05	0	0	5.8192e-07	4.75482e-07	0	0	0	0	0	0	0	0	0	0	2.68639e-07	0	1.36111e-06	1.89548e-05	0	0	2.01283e-06	2.03314e-05	0	0	0	0	0	0	0	0	0	0	0	2.26883e-06	0	7.0176e-06	8.20137e-06	2.6239027e-05	7.59821e-06	3.61919e-05	5.9442114e-05	0	0	0	0	0	0	0	0	0
PWY0-1296: purine ribonucleosides degradation	p__Ascomycota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.89221e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8585e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY0-1296: purine ribonucleosides degradation	p__Candidatus_Melainabacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.85027e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY0-1296: purine ribonucleosides degradation	p__Firmicutes	0.000213581754	0.0003624564729	0.00019899903	0.000358639957	0.000262125662	0.001244451585	0.000223331813	0.000295882988	4.079418e-05	0.000153204775	0.0002027812071	0.0002369956722	0.0003499646665	0.00032477043	0.000330183527	0.000498118249	8.2063905e-05	0.000120713505	0.000446797127	0.0002476597529	0.000393177934	0.0004845619841	0.000396100829	0.000798137379	0.000761437751	0.000373158144	0.000390879606	0.000581859547	0.000740330018	0.000418932603	0.000311320388	0.000352108634	0.000387504142	0.00010907685	0.000157574438	3.75335e-07	0.0003202707491	0.000573881021	0.0002153087931	9.0525046e-05	0.0002539418332	0.0001277945888	0.000156343318	0.000359175685	0.000746976011	8.09438668e-05	0.000285484962	0.000204619265	0.000149339992	6.14950941e-05	0.000266183037	6.8132332e-05	0.0004693827471	0.000195240636	0.0003385674936	0.000230539817	0.000340253608	0.000384622322	0.0003595620709	0.0003870291622	0.00034414601	0.000153650399	0.000330697659	0.000364893852	0.000420428407	0.000306120555	0.000169759178	3.2082407e-05	0.000162106192	0.000117550911	0.000130501591	7.5518799e-05	0.000135113342	0.0001230127167	0.000209978662	0.000334237787	0.00031630692	0.000380619487	0.000348772405	0.000724665989	0.0002786751558	0.000310754284	0.0003753316774	0.000373682394	0.000300789443	0.0002449417546	7.64856133e-05	0.000292303733	0.000132366336	0.000188045499	0.0002455778034	0.000526866289	0.0005535198	0.000354195051	0.000465338234	0.0001984547239	0.000495199081	0.000652097169	0.00061648479	0.0001002646676	0.000551202114	0.000440109189	0.000331680825	0.00040664552	0.000596105039	1.42327091e-05	3.59041087e-05	0.000554882323	0.000230963594	0.0004799382017	0.000362309157	0.000454194308	0.000511894821	0.0004013278624	0.00070670231	0.000515468474	0.0003729446239	0.000499926503	0.000435904224	0.0003842424632	0.000412909183	0.0002428055181	0.000145540942	0.000550589756	0.000100088225	9.03995729e-05	0.000344845999	0.000351707651	0.000909186109	0.000134967577	0.000128439607	0.0001292107057	0.000199117007	1.0278959e-05	0.000266536403	0.0001584583876	0.000266658157	0.000226401856	2.8705848e-05	0.000466283923	0.000134787811	0.0002056789582	7.73885883e-05	0.000204621622	0.000340610849	9.66602155e-05	0.000123836457	0.0002434548314	0.00018238922	0.00015784038	0.000129634962	0.0001773100108	0.0005357965394	0.0001666678582	0.0001260894846	0.000184786882	0.0004833511399	3.3389161e-05	0.000259838515	0.000326301079	0.000302195853	0.000230798935	0.000299713227	0.000236334764	0.000397306448	0.000305565714	0.000392643531	0.000333233334	0.000349689211	0.0002393142329	0.000298131591	5.393875e-05	5.8424064e-05	0.0003889148769	0.000594890131	0.000117799501	0.0001563641875	0.00012629049	0.00027838764	0.0002390431302	0.000203576773	0.0001825549445
PWY0-1296: purine ribonucleosides degradation	p__Fusobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.42543e-07	3.926635e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.10198e-07	0	0	0	0	0	1.43968e-06	0	9.83494e-07	8.28669e-07	0	0	0	0	0	0	3.34432e-07	0	0	2.75638e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66538e-05	0	8.54002e-06	0	0	0	6.89744e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY0-1296: purine ribonucleosides degradation	p__Proteobacteria	3.24058e-05	4.04289e-06	3.65541e-06	0	0	0	0.000114036209	0	0.000257810213	0.0001285304846	7.4899942e-05	0.0001384543409	2.3225972e-05	1.06336e-06	1.2545467e-05	8.56388e-07	1.1182825e-05	4.84999149e-05	0	2.50891927e-05	1.88286e-05	5.20142e-05	0	0	0	0	0	0	0	0	2.15587e-06	8.50303e-07	7.81918e-06	0	0	0.00027668316	4.92800371e-05	3.63807e-06	9.057381e-05	0.0002156375223	3.9879775e-05	0.0001268412021	4.49753178e-05	7.08941e-06	7.79683892e-05	0.000233202856	7.360119e-06	2.28965622e-05	5.434304e-05	6.84797628e-05	0	0.000127419631	0	0	1.2654504e-05	1.00043e-06	2.2419456e-05	3.253061e-06	1.3204906e-05	1.1727867e-05	0	0	3.0597978e-05	1.28768e-05	7.726222e-06	1.37717e-06	6.10666e-05	0.000169715	3.22282e-06	1.41478e-05	1.9435114e-05	4.45412e-05	3.2577652e-05	4.79203989e-05	3.10211e-05	0	3.311015e-05	1.915586e-05	4.78166e-06	0.0001097433848	0	0	0	0	0	3.52087e-06	0.000199424628	0	0.000292401753	0.000289336202	0	0.000136953277	0	0.000147654687	0.0001342254355	9.44927e-05	3.223089e-06	3.57474605e-05	2.5606392e-05	0.0001739374372	0	1.17895e-05	0	8.19277e-06	5.44816e-06	0.0002352086042	0.00021796028166	6.80778e-06	0	9.061768e-06	0	0	0	0	0	1.05488e-05	0	0	0	0	0	1.27525e-05	0.0001389899307	0	0.0002125203938	0.000163590562	1.1670143e-05	2.4450553e-05	7.25282796e-05	0	0.000235482658	0.0001555049618	0.0001257388338	0.00033021958	4.5145957e-05	0.000161325536	3.72029193e-05	0	0.000349408815	0.0001249321975	1.13998e-05	0.0001769250371	0.0002043096086	1.677507e-05	2.667069e-06	0.000131288562	0.0001797348709	0.0001665103569	1.7189723e-05	0.000152483623	0	1.159749e-05	9.6557e-07	8.764243e-05	1.542363e-05	2.520088e-05	2.9623008e-06	0.00030303524	0.0001220130382	7.547017e-05	2.04814e-05	0.0001477241593	1.76738e-05	3.80849e-05	3.79711e-05	3.50389e-06	0	3.194467e-06	1.0027652e-05	1.139151e-05	2.28715e-06	2.086793e-05	9.121598e-06	4.1746414e-05	0	1.1806258e-05	2.22437151e-05	4.42158541e-05	4.5533524e-05	5.44782e-06	2.88229e-07	3.31564e-06
