Pathway	Phylum	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
PWY-7791: UMP biosynthesis III	p__Euryarchaeota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.5055300463	56.5053846972	0	0	0	0	0	0	0
PWY-7791: UMP biosynthesis III	p__Firmicutes	1815.833517825	3272.8261283435	1626.6790942122	2851.7371882917	3338.9527555812	5732.3288178419	1855.0042744653	2910.5067552038	265.840112935	1252.1071362154	2280.1936910374	2787.6536019922	3692.2783187348	2646.5026622151	3431.5590833398	3090.3568777499	541.1037641132	1404.6127782498	3469.3258566066	1405.2557323744	2689.9744379336	6925.3990267228	2406.5406596117	5798.7019372895	4324.8843542226	2097.1596605428	1886.7039554772	2830.9329972279	2722.3195403256	2556.3350647625	3473.5197906731	3077.72683192	3788.169763885	746.6924143405	509.4634202417	0	7941.5799938074	5752.5977454713	2550.10376299	871.1393552585	2201.1790398094	2770.9158199193	1002.3723992927	3540.648695067	5927.9159998391	2348.4622403133	2168.3136534283	2468.2569002526	712.9668760248	487.5729456249	2688.4123725842	1491.7758759355	2613.4685610331	2060.7854182249	2845.4898172407	3218.3493220112	4009.9038359635	4609.2197325002	6394.6794824832	4496.816196537	7153.5190031103	3009.4511180007	4933.70977605	2302.0548873527	4868.5596997398	1912.5521848421	1608.9044353202	663.01566848	2089.7126576587	1826.4123495514	3618.6465778565	1486.0791440494	2919.2103810294	3169.7434993864	1641.7765311068	2595.702775337	4612.9374266028	6558.3228054712	2490.5989279554	7784.9686624822	3130.4389211448	3505.351485169	4289.35367798	3138.1579733806	2602.6763476669	2634.7145295556	1636.9059602434	2959.8199340397	684.2647519023	1792.0997498441	4400.8220843076	3473.454939136	2160.8685515563	2707.3568429033	3294.6907719728	2846.6317227755	4478.4980653599	7459.7176771147	5522.5673056641	2160.8356475868	3998.8248594361	4346.2535409883	3040.3243946388	2657.1394362239	3700.645290471	190.079314805	861.3271803327	3882.7915090256	1773.0928334497	2721.2529244845	2276.9101861012	3812.2067250718	4255.7447569118	2732.2423440668	3841.84602064	3632.1574150122	3563.0231613984	2429.2301101208	2740.1483298412	1673.9313949737	1396.3459723983	2185.5467302968	1307.7083563203	2635.8445350753	907.8161610944	1053.0543002597	1961.6783206854	2673.2750232731	8182.8070733334	1393.0650774342	1394.2885912417	1462.1683625166	3619.3878984249	327.8572477494	3806.3273908708	3493.0522678094	3130.7011390916	2723.9747385031	473.537022455	4714.9342738754	579.4250307508	2227.44368184	448.5777152139	2454.5232407953	3227.3817229132	1111.0729121078	2114.3628153007	2956.1460622722	1621.3592651485	2316.6313589591	1471.0800271909	2885.0217458885	4071.5163339004	2148.452189391	1161.6294655142	2482.795862017	3565.9116178961	603.2259271114	2187.408390839	1440.7072433324	2831.6153410056	2231.4850655187	3686.487290413	2795.4901774071	3739.9889368598	3698.9440106856	3497.6337623202	2062.2162273687	2453.8330450374	2968.4249191866	2166.2671347902	923.8126394837	649.3340163408	2562.8079354242	3974.0230419962	1754.4112202309	2989.2088461915	4196.111353774	2004.7715482908	2706.7999383259	1977.5221382715	1965.3985026468
PWY-7791: UMP biosynthesis III	p__Fusobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.1254421172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.9850393217	0	0	8.2830383126	64.6339131201	0	0	0	0	0	0	0	0	19.2175177795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.5302071615	0	25.8452905102	0	36.8630105734	0	0	0	0	0	0	0	0	0	0	0	167.5529948739	0	110.5464890005	0	0	0	69.1780707848	0	0	165.5664681438	19.7397214123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7791: UMP biosynthesis III	p__Proteobacteria	56.2940691098	0	0	0	0	0	1198.6016984849	0	4166.335211815	1213.2344315831	611.5807727281	847.972842365	171.9470782471	14.915630031	82.3501985271	0	105.3869634428	708.6275204985	0	336.2128240239	143.2329831344	742.2004678455	0	0	0	0	0	0	0	0	55.4265942141	58.0831388726	176.369164867	0	0	8559.0044729692	1048.2521072194	21.0103703855	805.1585286863	1603.6198100264	291.643587395	1293.8222794879	162.8302638558	32.7337341118	1783.825100543	6108.3161791036	14.1910238659	403.2309365757	392.1742443598	756.6732637113	22.9442856739	1717.2350113536	28.9131700148	41.1742601918	282.5490312356	20.4172030958	165.6225838538	67.0599805696	201.987267859	73.9940881888	0	0	250.8987810073	94.8391347323	69.5715238441	29.1742461353	370.5434059775	1482.4970451388	39.9599702009	141.0386001438	195.942577796	406.9528185244	355.9789082382	603.1673717692	193.518262989	5.9284663455	219.2637802429	293.8965809385	51.9161736923	1202.0397556246	0	0	0	0	0	0	2432.6352589766	0	2516.2331780347	2616.018137649	0	784.2369928054	0	1000.7755100991	1261.2352166573	1333.7600778446	26.5977355464	369.95250433	251.6585820257	1512.4058303778	0	109.5116204513	0	55.3161257231	19.7342255336	2882.8236176062	4251.8838288084	39.9395504834	0	72.4773514874	0	0	0	0	0	30.4959282676	0	0	0	40.4467965787	155.7619787306	334.6168087471	2670.4742891545	0	2314.7509429568	2068.7560866561	170.2661778623	63.6594485433	1341.7301946635	0	3109.6576471182	1121.3861336806	1057.5857182757	3583.1530789741	545.7378526671	1977.4689881647	354.8981129097	0	2249.4133551704	2330.2637647881	72.370767099	3418.3958576772	585.9633194775	133.0131369648	6.8046723596	986.2793939736	3981.9301863325	3191.8824078133	104.1670910648	1521.2221614462	0	126.9608458795	73.1503110915	1528.0812574747	170.1563533687	152.9727434347	48.3179631175	2783.5126190917	847.7685143953	463.0636764984	110.5094882722	993.7594149929	130.1574135706	312.8934999444	220.8949699223	73.280738402	0	50.6515132433	38.9506555815	127.83381574	18.3525545783	147.9545628013	54.5040625596	188.7896902169	0	143.5564633203	170.3906195127	387.4530343596	181.4086586204	50.2059129636	39.3538754808	20.7230682389
PWY-7791: UMP biosynthesis III	p__Synergistetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.1679449475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.8944289337	0	23.4093892316	0	19.9577308973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.2647899381	6.0890809224	19.6223744192	0	11.2971846267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	369.6335801591	0	0	0	0	0	0	0	549.7321018465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7791: UMP biosynthesis III	p__Verrucomicrobia	1107.9582038401	0	964.4870753128	125.3214701941	0	245.7415926826	801.8518049776	1119.1720460899	0	0	0	0	0	0	96.1534517872	583.8790170951	1490.9704176478	2382.1480916044	1178.6631488366	5.7650976409	1292.2650468339	0	0	0	0	0	0	0	0	0	143.6890584498	204.087403023	296.1332841985	0	0	0	0	0	732.6692558441	690.4866374279	1427.2260148382	1728.5737398861	665.5529084985	167.8365755786	0	75.9364452441	0	178.2422788664	0	0	0	0	0	0	22.2995402999	0	0	0	0	0	0	0	0	0	0	0	92.8959100751	459.1857747385	78.0868535534	0	0	348.6161210597	0	0	48.2061902357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.9986882513	0	0	548.5439722556	189.4572826456	326.3342969869	0	848.2532939898	0	0	15.8290979241	0	0	0	0	30.7271687289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400.9913904975	378.619987235	0	0	0	0	0
PWY-7805: (aminomethyl)phosphonate degradation	p__Proteobacteria	34.8137971887	0	0	0	0	0	112.6514351335	0	0	68.5000412773	40.1425177084	64.2034837808	0	0	0	0	0	8.8532402251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231.778514865	0	0	0	0	0	0	0	0	96.6527654124	128.0530445765	86.5052339028	0	427.1856814723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138.0615196129	260.1505406038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	683.597756409	0	696.8880678244	576.5749598678	0	0	0	0	0	224.1570045494	88.3698733825	0	33.142059339	0	36.1131392215	0	0	0	0	0	83.0448099061	0	0	232.6977898612	0	0	14.5640825779	306.9985424059	0	0	0	87.508842639	0	0	0	0	253.7995272325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.1986744677	56.5114560609	58.5055771551	32.2715860719	0	0	0
PWY-7807: glyphosate degradation III	p__Proteobacteria	34.5437403025	0	0	0	0	0	114.2118963325	0	0	74.4086921497	48.0117162238	75.4795697741	1.5258784439	0	0	0	0	7.7863718312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333.7094499719	92.479242132	0	0	0	0	55.2980588162	0	0	99.6453552742	155.6127267917	102.1422167227	0	470.5876465766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.1301578449	0	8.3919588818	26.1076029936	0	0	0	0	0	3.5339001273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92.404979289	0	0	0	0	0	371.8128031226	719.9816026969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	670.8944410172	0	663.0312340615	750.9655951388	0	0	0	0	0	230.0675357698	131.2343268976	0	39.7536715263	0	44.0498214654	0	0	0	0	0	78.9790778744	0	0	213.4854974269	0	0	13.1585812689	293.6164631712	0	0	0	78.6535261598	0	0	0	0	260.3821364308	0	0	0	0	0	0	0	0	0	0	0	0	27.3246255515	12.1400552592	22.0203153773	0	13.0242077758	51.9117216049	56.2010506647	45.2280990403	3.18080764	0	0
PWY-7822: chitin degradation III (Serratia)	p__Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.7359508898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7851: coenzyme A biosynthesis II (eukaryotic)	p__Actinobacteria	568.8773794253	450.4512348702	581.1221884763	683.2718301383	613.0053525381	147.7256689128	264.4589816303	443.4499555516	41.5207055627	181.1715959924	1134.539902857	396.3837170177	314.5247087466	114.5267054361	30.2790717176	49.1481964125	316.3584829372	1439.209496229	102.1313795587	4000.5244610127	110.4020150522	0	0	26.8089211068	64.8035419643	5865.5254313755	4596.6365507064	30.3418751499	42.611955913	0	29.9209408348	52.2770352366	156.3092093415	306.0965256395	198.8276389282	0	0	6.1180721098	743.9212033973	222.2556051717	82.5270766187	574.8936833712	165.4639829806	473.4264934845	68.7597765729	542.1609674756	316.7383800514	2265.6703504624	1990.2520399198	2460.5054246684	146.8225827557	1192.1331189149	111.8626894399	72.5203362847	360.091694913	136.7216092777	61.4029123963	1289.1842745494	178.5979297663	160.3444019688	91.3419822007	97.1618251832	376.962978512	1017.2586865716	232.6265145275	701.163145583	0	0	58.1981648067	16.2296914925	0	12.2657189752	0	0	28.6943541201	123.5318298049	36.7817252314	186.7307476381	207.9447213682	0	137.2975581376	218.6232881119	288.4360199052	381.2739497411	256.2965765667	51.9404535065	0	426.4525151376	20.694690956	11.1002995038	192.6227602988	15.3879262409	0	9.2533129959	0	0	0	0	0	135.7717389158	0	0	0	67.0504636422	161.6207655823	37.0579465125	544.199254087	0	0	109.2350343222	0	146.7072864568	84.9189130129	145.1320774198	0	86.1224191209	211.0100262707	115.8950973682	73.2879833941	338.803547066	695.4106337627	311.6626870298	624.7216523876	267.960340605	669.5454127887	619.242762978	207.859604832	209.506637752	0	1599.7436581887	0	267.2482688571	508.57234335	0	1135.4134781346	90.8680093723	1012.1167105818	88.151351881	0	0	2435.630854961	0	1463.7987302747	78.9168274603	428.0239501321	2848.0870617165	0	0	678.2691578603	161.2158564396	1240.138337926	156.9807111307	756.8607917105	191.9291883709	55.1923181325	122.7105742078	267.9282783364	0	0	0	1302.1526292876	0	0	16.321645791	0	419.5044224621	293.1267396319	137.1749195131	189.1997793078	535.5329873922	325.1690846117	3530.6486811567	2784.2269563521	157.9866135449	188.3647639713	701.4697456288	161.238211958	274.12245831	449.918468881	1232.9448921035	728.3824357141	43.2548419054
PWY-7851: coenzyme A biosynthesis II (eukaryotic)	p__Bacteroidetes	5.2293971873	0	531.2204651556	0	20.4112180207	35.6601749145	11.5770900037	77.0349969126	0	0	0	0	0	7.823540824	0	235.9592408208	555.7859952593	24.6650594419	23.095513157	0	15.6398314565	130.925387584	247.5406893336	0	0	70.2671116499	53.6701909159	81.1586640397	85.3926274719	504.139252031	383.7915814004	709.2240883355	404.814091613	2150.4129528915	1413.2560099313	0	0	0	52.1059905256	0	434.6407617154	120.4870708056	421.6271550892	511.0863181072	150.2232352707	0	0	39.6554411641	0	0	1273.7086510126	0	198.2960634981	935.7785622559	0	520.0387455544	70.0455406918	0	607.7664459322	11.9751915488	0	159.1746703777	164.7286755707	0	120.636481572	210.3631359276	311.2652312018	392.4353859701	66.0679724963	326.6143996561	433.4568920654	606.3634867879	834.7267821389	629.5915533398	89.8266183581	27.0259614373	0	206.056448807	330.9359058742	0	1403.2651714436	1435.4148525007	703.8505780693	238.3318293143	1094.0732611321	1774.7483718831	586.9313196705	591.110819063	0	0	0	0	0	0	0	0	357.9331526356	0	230.9770142294	747.5927626829	622.4395521064	103.0105896476	1145.1996708543	0	46.4547257321	0	0	28.5171794712	1145.5545059974	0	0	111.7253137202	203.240669059	46.8147570746	353.6235911499	138.3649281599	659.946735722	24.5844052943	13.5703092737	456.4270424055	183.0810002224	1006.4130992965	0	33.2694042761	0	0	0	72.3556138884	0	475.6318015655	44.7408730584	77.0446971243	152.1884041839	0	122.7615263265	0	0	1046.9810615775	0	0	0	0	0	1234.530522454	101.0322343373	0	0	0	691.7524945352	400.6516015622	1100.4714344177	1006.2799477424	191.3259248893	422.0633205423	1285.5487456035	310.0977791231	51.5620381545	220.4264645838	188.6710481988	24.0499118707	22.9856849969	60.4882398091	759.4183250112	1222.9311763956	7.8580955538	632.0040163322	348.7315127037	250.9175324773	382.0894992173	133.2058480001	490.9518176137	30.0299683357	22.9032672694	3.9932983056	0	19.9936485071	192.8187566541	0	22.6649972811	127.1726899606	1239.0121361529	964.0989888734
PWY-7851: coenzyme A biosynthesis II (eukaryotic)	p__Candidatus_Melainabacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.7375268154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7851: coenzyme A biosynthesis II (eukaryotic)	p__Firmicutes	1773.4782164747	2899.7785316247	1665.5424578021	4169.3822338991	3315.0574049126	1251.8966007626	1337.4418030643	2660.1919896946	343.1853426108	1191.2835893859	1692.1105033989	1850.8062679627	3714.3944670157	2114.1290328988	2670.4418999995	2702.2422092731	729.3450602255	983.8380153894	2582.6265113317	1095.461242499	1977.5507286989	1258.6425126289	2305.4797814913	5174.0986741839	1868.0803691579	626.0272214957	718.8051689659	2159.2689094185	2255.3830248368	2395.5485897394	3033.5815422689	1632.9529157452	2090.8531154405	527.7897222265	1023.9411036066	0	3802.816340359	4429.9303035768	2225.3721884235	619.9896295496	2618.2274612687	1578.3200432068	853.2216000548	3663.1904465925	1150.8260017701	2110.0602136958	2009.3046367896	1693.7167588264	614.2994725533	358.6209273008	1834.0960833472	1292.0386349615	1656.2661433177	1058.4755723235	458.8823919226	1964.2753924117	3540.622126811	3994.9050334497	5666.5963171488	3756.3572157226	5714.4233103921	2026.7480694504	3665.366669872	2257.0897123523	4410.5344267709	1747.2788954865	1495.3733015305	345.1032852328	1188.6251740283	1352.3602824669	3537.4117885655	1123.1959064955	2493.2014605691	2406.3995905566	1594.4761309891	1662.5137361077	4153.4780566913	5959.3527945267	2463.4731516859	1115.8031069234	2808.1780542887	3078.9263785615	3502.189896247	2914.5102846659	2386.4164002307	2298.7156625226	695.6334031175	2638.528783354	438.528377508	1259.7275868565	740.5894451283	2493.5404429631	510.1799560459	1756.2910409495	885.5323130297	1113.9105650202	3259.3710426787	4478.7281406665	5219.3064740151	1531.0362790667	3757.8053365851	3334.1407747491	1803.63394477	1813.1696494612	3340.0523206408	167.2065544059	605.1850281634	2671.0430445346	1330.3758706385	3070.1022425972	1970.4839503722	3518.2247256501	3923.1215189962	2306.1624419568	4763.7803920176	3506.7295290265	4492.4145473961	2425.7918047927	2384.0003104087	1513.0840394839	1683.0119246225	1733.7549206107	498.1552537927	3144.501525884	536.0596152824	617.095133099	333.9903832974	1895.7308090245	1843.654304107	1104.5269350308	621.2748447414	1015.8638962568	2813.7892951813	237.6690489601	3143.8509584781	3238.1318569692	2451.6161160594	2032.2559167587	490.1928187641	1982.8425472287	272.8311663528	1023.5962386745	906.1624391571	1954.3112848694	2780.3086869287	1098.3844123753	1324.8420053145	737.1775683334	1385.2334997878	1689.2324499547	732.1590026723	2003.3256867678	3941.2295445051	1745.9554196529	748.032456675	1792.1341998367	3100.5582831059	563.1814525821	1750.1440117735	631.781494157	1792.2298713176	1555.7501915711	1584.6802079301	1490.3062356792	2286.5132259166	3252.9256714345	2343.0141649087	1980.9522991211	2225.6591250486	2172.9153379199	1986.696966018	635.2186275799	380.9108709107	1892.9189050371	3049.2370854237	1421.0938982429	1989.1321609293	3366.7592832921	63.1632483617	2623.559220627	2082.8154531372	1797.3558544673
PWY-7851: coenzyme A biosynthesis II (eukaryotic)	p__Fusobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.5856288058	13.6900077036	0	0	7.7453752113	9.5655622859	0	0	0	0	0	0	0	0	32.5064236499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.0524782361	0	21.0404975052	0	0	0	0	0	0	0	0	0	0	0	142.3837080081	0	92.9715919617	0	0	0	49.9943346064	0	0	66.6015762966	15.2742096722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7851: coenzyme A biosynthesis II (eukaryotic)	p__Proteobacteria	105.9688094629	0	12.7315551265	0	0	0	955.5663258082	0	5408.3900054847	1090.5313576229	332.0069535245	712.8478540516	113.7802026097	19.3533683342	76.3857645727	0	28.9147689414	332.6518972046	0	166.4891684553	143.9102381008	861.3552756283	0	0	0	0	0	0	0	0	49.389670221	58.8543945634	140.7530558371	0	0	3048.0364979421	412.8332126323	35.219103295	653.5737219347	1191.4124849242	206.7266578308	1298.946739894	161.7951196323	6.3659608664	957.6434374726	4351.8385231584	7.0468740079	330.1035573406	325.9186697166	427.3965812892	155.8326525533	1162.2515889354	83.2042518647	37.6960943514	108.5384592263	12.8236728092	134.7475222956	39.7997338458	125.3925043057	50.1688964623	0	0	217.8482994518	92.4930577891	52.0291505838	26.2409370592	290.872637458	1240.1582083867	38.7580412432	101.8974148182	215.2885257183	359.2486370183	275.1511007335	360.6719445413	135.0214674572	7.8088562201	181.2549805022	232.6284941018	54.6040415821	1243.7913803145	0	0	0	0	7.8150272698	19.2326189877	2049.1452999115	0	2512.2499030527	3475.1472461344	0	1065.7645553663	0	1267.3213401918	1381.532394396	822.6749802745	23.7718585047	257.5670858227	106.2987302021	1541.7843741977	8.0272984962	110.8431283489	0	34.9148475407	9.8568222878	2861.6561904152	3459.412318436	29.1011331298	0	58.7691060001	0	0	0	0	0	72.3765800692	0	0	0	32.4606366393	126.2233613671	171.3732098044	1764.8655280505	0	1454.382180666	1516.7420037724	57.001651056	49.8310382427	745.4396597761	0	3244.2367999844	577.4389858086	432.7781638222	3680.2775804052	388.6777053813	1837.8529345411	170.7343984261	68.0806934421	1890.2560537598	1279.5433598488	83.9223246233	1699.2913965982	1195.0176121497	230.0516881402	13.8114016623	1371.4629230937	2126.4221632904	1885.0995437621	120.1661626985	1251.1327738627	7.6023575594	189.2756740033	87.3862485585	826.3760448418	201.0252736392	159.5263516625	35.5752210279	2168.1279101086	443.5023636353	231.6850174011	93.7794570786	667.2291897329	82.0738764752	178.5687014076	154.3976660527	54.8189370116	0	47.9444857988	35.4478002531	152.1971797453	0	84.6264434574	18.2315620032	191.7129779961	4.7095558328	109.3289542806	156.4904949885	316.7407347274	270.4316961187	38.0134718612	44.7568455665	14.6052996876
PWY-7851: coenzyme A biosynthesis II (eukaryotic)	p__Synergistetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.9361143482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6884225028	0	0	0	0	0	0	0	9.2765905097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7858: (5Z)-dodecenoate biosynthesis II	p__Firmicutes	0	0	0	0	0	0	0	0	0	22.1585141031	45.2894340734	0	0	0	0	0	0	0	0	236.8176320901	0	0	0	1761.8756703667	602.768334037	60.8354379258	107.7166274496	0	0	0	0	0	0	0	0	0	219.515664013	0	0	0	0	0	0	0	0	0	117.0199843892	0	6.5036665448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.5909803277	23.6146783574	0	10.8122633264	0	78.8393391854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.7301922365	0	67.4304962911	0	308.807604478	132.8219721624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7108.485143173	0	58.3768712909	0	0	0	0	0	0	0	32.9661353422	0	0	0	0	0	106.8620484665	0	0	0	0	518.9775126008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
