Pathway	Kingdom	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77.8602771194	0	35.8478727266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.7719125151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7391: isoprene biosynthesis II (engineered)	k__Bacteria	0	0	0	0	0	0	0	0	0	44.7915800472	49.4273049681	0	0	0	0	0	0	0	0	77.5328947309	0	0	0	928.1999690551	358.649339046	55.5215290364	79.0426173078	0	0	0	0	0	0	0	0	0	120.3714284579	0	0	0	0	0	0	0	0	0	57.9673077834	0	14.8826673037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.6403273803	14.4284937992	2.7630019143	0	0	40.1653589126	0	0	2.3343819584	7.8555014879	0	0	1.7545029716	7.0171412158	0	0	0	0	0	0	0	0	0	35.4457899322	0	34.3328762909	0	178.3665898203	86.5962581257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3889.5101362516	0	45.7579057953	0	0	0	0	0	0	0	21.2342952354	0	0	0	0	0	20.8844390195	0	0	0	0	214.8470350725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7392: taxadiene biosynthesis (engineered)	k__Bacteria	0	0	0	0	0	0	10.218468456	0	0	0	0	0	0	0	0	0	0	44.8551964206	0	33.6791328353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3598.4440704752	609.0106424929	0	0	0	0	0	0	0	734.3812095349	0	0	0	0	171.507115586	0	210.3297962432	0	0	132.1295900135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.2189412753	0	30.9209297999	127.9204690089	0	0	0	0	0	959.3417094732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.5259602438	28.4717987873	74.9392638634	0	0	0	0	0	0	207.8246919344	801.2013185338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77.7700432755	651.6470028963	0	71.5804117625	117.5316306946	58.5412534912	0	501.1088790108	0	0	0	197.1951317161	0	99.4288196097	0	47.5120264364	0	0	783.543506524	0	1173.995620868	0	0	0	0	1175.4311962387	1082.4458194161	0	0	0	0	0	28.2142040923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.3836079239	36.7052707084	0	0	9.3576658452	0	0
PWY-7396: butanol and isobutanol biosynthesis (engineered)	k__Bacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.8614185961	0	20.4894974799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1413.3638554938	187.4831389695	6.520220182	0	0	0	0	0	0	277.132716581	0	0	0	7.4353575349	60.3564719911	0	88.6291339112	0	0	49.1979358379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.2324239344	0	8.7574920872	83.0975506154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.4525967993	0	0	0	0	0	0	96.7793629685	386.7233534519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.7604513284	233.676713824	0	11.7131873105	54.4570864566	39.286771849	0	223.1488110177	0	0	0	92.6590614316	0	57.0337558553	0	29.3011483442	0	0	313.163602064	0	494.4577986486	0	0	0	0	558.3019146922	406.1853537196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7185014678	8.6465941082	0	0	0	0	0
PWY-7400: L-arginine biosynthesis IV (archaebacteria)	k__Bacteria	347.54861517	35.4109614711	257.2091460626	23.8289983973	5.010009664	9.4628190598	1692.3576322051	30.5593962832	4465.7566133571	1374.7841952635	667.5886273032	952.9427437216	379.8899050523	70.7918128125	157.058470829	90.5525710127	567.5342238636	955.6389246757	51.657437366	441.9469977387	174.8268989044	1771.6659037953	65.5821716422	0	0	0	0	47.554546259	100.8011451338	95.6035681532	590.353943586	645.9316131036	930.1663594532	75.1824086847	60.7387301873	7879.9373728245	964.9728264873	12.3124824807	1237.933928335	2270.4720501553	527.6553112152	2612.5202986445	354.4141814623	226.2941748746	2305.1944221069	8087.2368391746	96.5155135218	840.556157599	589.0273230133	876.6995052233	107.9713756878	2342.6802313973	16.4061508128	21.9124454427	222.0996640486	224.4801393155	863.2534208413	94.2925404755	1390.4398308753	553.132148606	607.97117674	19.5197498989	977.0501735629	90.1990588549	373.7568937926	31.151776017	584.4289202715	2157.5266187412	0	151.7285539026	463.0419728135	512.9794393639	862.2869252688	1041.7322632787	333.8023691078	37.8665110914	335.8930896427	408.6661419991	53.4407962582	1201.0060667982	124.0731390622	102.8225157506	250.553766386	174.0725859387	145.8576992403	259.078290979	3554.9267337723	100.4935212331	2338.1011873466	3811.1464312913	0	1157.7998186149	0	1267.6054750147	1394.7241213336	1655.1605914503	80.7135733046	333.7100159452	307.2639653167	3543.3508464949	0	205.1859126707	193.6568713234	39.6218548606	13.9020786708	5148.2032071297	6479.2370605746	91.4875766295	50.7672655509	79.1558861575	0	0	0	0	551.1847439932	54.9223746757	575.2987838551	0	0	175.1842914033	27.6079834405	410.1814236717	3296.7210160759	108.3563879028	4692.0399319381	4155.7741459325	148.116133725	264.5059363796	1299.4010119868	248.3149311574	4959.608748763	2805.1089339269	1330.2226095692	5587.7595022317	1270.9071827395	3051.395880835	891.5789320602	358.1303616956	1886.368110901	2148.0035645321	107.9364260561	2680.4058345902	2721.1975806995	271.5930477635	519.0487782855	2133.9801541293	3228.1034656722	2705.9715310767	130.5064638003	3133.9322673214	654.795582804	359.0450273027	693.6488158789	2994.0566106917	344.8660501466	357.203251414	398.1133479526	2210.3729184117	2286.9681028607	704.7161116106	446.2677680001	1518.8033849278	221.9724130543	417.6548368776	444.4701015415	417.7496698893	116.0160591812	48.0617125734	61.8576745789	118.2822271447	1.7497710127	229.6027809284	119.1255149449	270.8342256428	0	377.4516778881	359.788188886	769.1651054375	260.5770940191	84.4362061429	645.7073598555	81.0123080188
PWY-7409: phospholipid remodeling (phosphatidylethanolamine, yeast)	k__Bacteria	31.5740360662	13.0757284446	7.174979486	0	0	0	228.6223920858	0	0	275.6392336723	186.4852760187	209.0685812388	50.8632778408	0	13.9172625374	0	0	126.9864638208	0	88.088415842	58.4849214785	722.3449189471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219.6513580619	699.5931428879	121.7337333873	0	0	0	74.3070695879	0	17.6959643412	224.8892094214	216.2446976543	158.7709424085	0	567.2328881668	0	0	0	0	62.3011634573	39.0507556371	68.4098534787	38.6491369439	0	0	96.8866594608	68.4398893338	20.0179142098	20.2117785698	167.0271533389	575.3636135667	0	48.8941226537	35.5942395673	176.9078191338	130.7095249309	107.4467681812	99.6956070698	0	167.0014681265	199.2652452893	0	0	0	0	0	0	0	0	840.0745574724	0	0	0	0	0	0	0	0	0	0	0	0	884.8225588128	0	0	0	0	19.9582541347	1456.0537888033	1320.4662948086	0	0	0	0	0	0	0	0	31.3306055096	0	6.4449869389	0	0	0	0	169.5562245828	0	225.8011110748	158.9172917066	0	35.0982201375	57.2602017692	0	0	90.6848163347	148.6895363357	0	37.6530189187	0	81.1797166034	0	0	327.794260464	0	437.5202895899	59.2478331683	0	14.3105484217	71.3731777822	575.7749421702	677.9272989895	12.2309429636	96.874755992	0	0	15.043459068	0.9870714518	0	0	23.2428408151	0	135.1839299335	0	0	0	0	0	0	0	0	0	28.1967070996	62.3169197998	0	53.0177005342	22.2054854727	38.0037279175	0	31.6196443397	52.7676616825	85.9395039613	70.2772576735	0	0	11.2962962112
PWY-7409: phospholipid remodeling (phosphatidylethanolamine, yeast)	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.2277702621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.5343739137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7411: phosphatidate biosynthesis (yeast)	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.8504663988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80.3334831496	0	36.2465750896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.881654532	0	0	0	0	0	0	0	0	0	0	0	3.1580844942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7413: dTDP-6-deoxy-&alpha;-D-allose biosynthesis	k__Bacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3145975853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.6972329008	0	0	0	0	12.6634090803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7881414182	6.1685212188	0.2574260479	2.0074845304	4.8513298333	0	0	10.1136952631	0	1.214075897	0	0	12.515231838	0	0	0	0	0	0	15.9327714661	0	0	0	0	0	0	0	0	0	0	7.0577503812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.68037723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5061468911	0	0	0	0	0	0	0	0	0	0	0	0	12.4903123565	0	0	0	0	0	0	0	0	0	20.4628966507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7420: monoacylglycerol metabolism (yeast)	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3857180201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7434: terminal O-glycans residues modification (via type 2 precursor disaccharide)	k__Bacteria	0	0	0	0	0	0	0	0	248.9269404109	34.7763166125	0	5.6974631626	0	0	138.9322872854	4.2841529711	3.405447899	39.6915939025	35.5638655483	18.9459005666	0	0	4.5338957717	5.9545837816	0	5.657291171	0	11.2545880419	24.4028113668	0	103.6540948884	13.3822980907	49.9148234303	0	0	0	5.4272532415	8.7383325039	83.6103033554	39.066915355	161.7623087076	12.3529773594	8.6844421907	185.1872023939	25.5531891743	127.5022568073	0	127.9350272775	38.0453653966	54.5170354797	8.3067892008	14.1754958604	195.9295215396	62.2141210535	276.03907699	35.1721505565	236.2829676404	168.0990769425	305.9440476076	144.5059067762	612.6658123681	3.580599823	360.9655077268	46.174155413	160.4266270336	12.8864296009	0	0	0	0	6.4914945559	0	0	0	0	37.1314811745	0	0	9.9350418335	0	147.4984923067	172.7637948016	227.6447178494	158.5969252725	128.9391321446	229.8579566992	0	6.9406373396	327.5429782083	833.6982323171	0	1843.9492538031	0	534.3488642349	415.644634535	0	25.5064758085	0	5.0526064017	72.9131778674	0	8.0823591924	6.3214755287	0	137.253038991	4.3450258308	0	0	0	327.5343400883	0	27.7438044965	0	29.1733965581	12.3508299237	68.7731252105	0	21.6304906336	87.9057955824	52.3559456592	0	77.8404650763	208.4480558928	71.4489276553	88.8496608983	101.9590327945	163.0671344095	4.8005106707	0	37.6430775511	0	11.6634367353	167.128406514	0	102.3688631797	0	104.2973820869	39.9037815403	0	17.7874490434	13.7357746007	24.3740945233	17.9700032498	139.5026167436	21.7765504085	120.6948336634	24.3571418933	20.9032730225	74.9204371666	14.9484258353	0	166.1496129327	153.056585184	59.6762769412	37.1939004935	15.2107893813	148.8302740464	0	0	0	2.5674431656	0	0	0	0	107.0202963256	29.2939119154	7.5188382174	38.8647467436	35.2586156385	64.7270683353	0	0	4.510915711	0	46.7992533318	0	0	0	65.3975391807	0	0
PWY-7446: sulfoquinovose degradation I	k__Bacteria	0	0	0	0	0	0	0	0	0	195.566207156	88.064035812	274.184395077	24.6954298279	0	4.395093444	0	52.8475687687	259.847731727	0	132.9338555435	0	750.352008756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123.9246285193	0	0	563.27593981	61.0223780442	0	5.4997179314	2132.8509579917	0	0	101.0589183098	13.5642513454	0	338.7277291152	0	0	0	0	0	11.2156673819	0	0	0	0	0	0	0	0	0	0	0	0	6.3404781086	0	21.7716921193	24.6518915555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247.2644307555	2741.1721911498	0	889.8965090538	0	887.806919019	686.0863360856	0	10.0590411175	39.3106268295	0	0	0	0	0	13.8664378783	0	194.1176320448	332.6649131149	0	0	60.159017312	0	0	0	0	0	0	0	0	0	0	0	0	14.6069826576	0	127.4446909237	44.7323081939	0	11.3914876564	75.3017385675	0	1125.4178083907	0	5.4107304499	1256.1707689622	20.2478849881	664.7957970599	0	0	0	336.1785462843	0	449.4803838041	1131.0328855145	40.262336155	0	364.9317105091	596.5553520704	765.4224631807	60.1886913957	0	0	47.1892178153	0	0	11.7423817957	56.0591870306	0	0	0	0	47.9589855556	0	0	0	113.2462475282	0	0	0	38.9115338004	89.7503477584	6.8239448395	74.866664409	43.6317578839	52.7417121248	0	38.0303603551	61.3771629779	99.2204959374	139.7564660135	0	0	0
PWY-7456: &beta;-(1,4)-mannan degradation	k__Bacteria	27.8021261205	0	0	0	0	7.8496319871	0	0	0	0	0	0	0	173.4165794053	112.5586087362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.1711578853	174.8773546788	301.7185427753	0	0	0	0	0	0	17.1742220897	9.2579911619	83.8237317762	12.2639756353	0	0	66.9574089123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.2629519686	0	0	38.2792697721	0	20.2347075955	0	0	5.2776169881	0	0	0	0	0	0	0	0	0	0	0	47.5093431315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.1284853227	0	0	0	0	0	0	0	0	0	0	35.9929245501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7511: protein ubiquitination	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6766774847	0	0	0	0	0	0	0	0	0	0	65.6291997653	0	0	0	0	0	0	0	19.9581418472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.4283687734	0	233.0247947903	0	65.6052737599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.6180541228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.7535826009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7528: L-methionine salvage cycle I (bacteria and plants)	k__Bacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8330862873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129.5114707617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72.0501055489	0	0	31.5700388044	0	0	0	0	0	0	0	0	17.437638842	0	12.3266797578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7560: methylerythritol phosphate pathway II	k__Bacteria	380.1218818779	734.8246550798	304.1539834695	1065.9657878328	833.2998872207	314.3143063128	1617.3094003791	769.6358182081	3819.3149839261	1213.8398498065	577.2570453954	812.143389476	121.1534661964	617.4200070828	653.7140079614	1685.911453244	371.7294321565	868.2474231547	1285.2613243437	335.6169751142	1000.4243968225	791.7876270203	479.0012620276	0	0	0	0	26.4351580826	12.2743050064	95.4753376105	893.1289536489	1273.5199628558	1697.8486727394	551.8153819689	382.7596822779	6364.0427044498	841.8112777184	12.9134977246	1393.8423832729	1734.6955988767	493.4167563104	2608.376502554	549.2418090849	728.7066802554	1611.7497054304	7009.7595784075	411.4573652153	1400.9695368842	1028.4994905481	1584.6758478743	767.4856424176	2526.6325889071	528.3593488112	670.9918897953	300.9950258166	786.5257187664	699.5186533842	753.9297017438	1825.0080195341	1339.1683653954	918.8102473839	842.0994617653	1210.4432942976	485.1760962617	1511.0403908286	849.5068263137	775.1295178314	1647.5887958349	242.1564785444	553.3355910003	752.3763922602	772.7195049215	1115.0740470375	1183.453747199	377.7231837615	366.3910403588	908.1471571387	1785.0853939674	1107.3760705189	825.9937317514	1568.8895233178	1887.1187553995	2184.959792914	1288.6142660838	1240.4717344897	1163.5320086177	3392.6936466514	1464.2371727435	2254.0248625961	3112.715544932	0	1006.0190231504	0	1057.5411919822	1257.0599095298	1333.8905720323	102.584350689	208.8731798479	324.2190108834	3244.3607614241	223.0767218468	222.2869220531	645.7302196306	38.5608286075	53.9806055687	3779.3820308559	5088.5998599337	64.2060984221	490.5434733342	58.4759657271	35.8313331438	19.6933120859	68.8268213843	11.4616064509	209.0035262956	113.1093311842	1645.9111995414	7.3170159569	162.2157994127	938.0905386514	1780.0226438552	1192.9393695926	2923.5199216341	2124.8484032227	3507.7228041577	3103.6449293506	163.0725520771	1057.9843946433	916.9638806032	998.8700132181	4856.679108098	1773.4164277283	2208.0468667754	5594.7990696599	2581.923988573	2964.1802468154	1700.956116287	1669.2318384808	250.3915163777	1556.8421408597	1005.2156991497	2282.0454973622	1681.0037420533	539.8214884616	1518.7961835637	2261.4422562468	2749.7957976787	2452.5907250186	719.0487939062	2914.6611142063	613.7828387758	1232.6387946033	1648.8842271626	2474.5986510942	994.4081493095	816.3032438436	1973.6133333238	447.6438247362	862.0834810576	628.3065853716	698.784691603	1469.9039207921	1238.2237116997	1501.1212442322	961.8987416693	1592.2967623718	2268.7294720992	980.0352453449	858.8760701624	1009.1156334547	923.3607588713	343.0713256765	166.9737761673	524.1491533866	402.3946996381	2027.445347382	822.7442671709	1015.0619591398	1294.9758754477	569.6720787186	861.9365926191	347.5890092772
PWY-7616: methanol oxidation to carbon dioxide	k__Bacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370.7902364737	0	0	0	0	0	0	0	0	162.4182561267	0	0	0	8.9899739185	39.007960518	0	55.1466432264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2568201773	0	0	25.9026004666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.0765798113	0	0	0	0	0	0	62.1949238062	209.699045636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.8669293376	147.7009667403	0	0	0	24.4414386184	0	91.8126159061	0	0	0	35.5539389091	0	27.4834335256	0	0	0	0	170.7100545393	0	308.6128242138	0	0	0	0	296.7329789912	242.351427346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7663: gondoate biosynthesis (anaerobic)	k__Bacteria	493.3473734117	529.699785617	784.2199863925	195.6685837536	695.5026853889	83.9586117323	3210.3123529631	675.1611053269	7077.9087764795	4637.2542196403	2521.448513777	3344.70849904	731.5283317745	114.0543669158	431.0003981775	400.1737367763	2673.0923045033	3364.9971969566	274.4762558306	3360.2727630159	421.4167892335	6118.2610029637	344.4971032064	11260.0529117364	6843.7083467954	1852.730198976	1974.5900653496	207.2557721424	156.3910063896	570.8784763678	609.7997966184	689.0263860738	669.5631129576	2159.8003055371	1377.1535591014	12617.8962412069	5822.2720506752	2712.6424152571	2205.4710707061	4368.8968694042	1055.0610779474	4168.8722613912	614.4894974838	646.0441775282	4279.2016932965	14994.1108304307	259.6299785747	946.2061508568	1838.3995919907	2920.5603975903	1372.1926815689	5362.9454100156	636.3250056636	1037.527022754	5305.7457244813	1545.2961097052	1277.3233524285	581.0920093443	2090.464542084	1300.371889404	948.5787467618	2445.1405321025	2495.2902468787	272.5183612642	707.1688886223	435.5283471223	1515.8414598099	4932.4319623612	2993.2869022798	2048.9207396099	1634.3211977095	3028.5930364832	2032.5984929161	2260.7158002861	945.3783142917	466.6995970377	3650.0091986712	3793.216092457	709.2029787212	4771.1685057465	1625.3399977606	1507.85994553	1043.6383144503	531.2919451171	1401.4270573753	2168.3979931798	7103.9989753026	873.1085498914	4932.6442653114	8428.6328156657	581.8812495212	4474.0103179323	0	6247.8299918575	8275.1254135308	2971.5204269779	385.3259717131	4824.0975782583	908.2793225364	4996.5245668373	432.5526843045	444.1768093167	929.9655876068	825.2697902433	176.0789408602	8654.0676712261	12722.4110946347	202.1991085238	964.2878893328	805.3225255321	99.7619108192	149.6020123142	209.3042925095	117.3984222759	13959.8300704185	398.2215968154	2054.8951513794	66.5952927633	88.8321836431	543.6804118887	196.2178594274	1803.4541402539	7825.8760588105	174.7412058476	9739.8185586605	8332.1891105962	3260.5763452197	409.4329777302	2388.0128046138	711.5856891678	9844.4462132316	4791.5457692757	3327.6488355388	11084.4363587457	1463.7426883475	7853.3800905604	712.1266183732	2096.0633428242	7683.8099567152	3721.7137776936	742.2018305444	5639.1945752338	6822.0683278613	1860.7534999602	255.0692405163	4594.6561686609	6827.2127388278	6437.7277849993	1653.357233564	4831.7043047162	1422.8722882642	1596.0233298848	382.3206160625	5146.9429366016	2010.9370857144	1096.7155078541	265.8943545969	9897.2777847934	2955.7927891776	1182.2544964287	296.6794252824	2398.2745678041	1205.444876285	2049.6109917225	626.8583811396	1666.2154124708	565.9938658436	578.2104491468	743.761427987	1804.5629553131	658.6653313422	1635.8244101523	1302.6525733868	704.0172474846	46.2500211948	3019.4736557408	1971.4384503427	2649.1602854769	4040.5518459699	1055.8350358087	1364.0634002355	2959.1591974492
