Pathway	Class	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
M00247	c__Clostridia	1.7211336e-05	8.5441026e-05	6.434629e-05	2.8831219e-05	0.000108787458	3.204265e-05	2.657296e-05	6.7634643e-05	0	0	0.00021742	0	0.00011882846	8.6905531e-05	6.1193137e-05	0.00033660212	2.7474826e-05	2.1810512e-05	0.000120013182	0	0.000274374824	0	2.577739e-05	2.49325e-07	0	0	0	1.736871e-05	1.695611e-05	1.0481506e-05	0.000133856884	0.000145827637	0.000188336948	1.541215e-05	1.930134e-05	0	0	0	4.45287046e-05	8.437952e-06	2.68665263e-05	6.90387835e-05	3.60965087e-05	3.7659428e-05	5.307316e-06	6.1800926e-06	0.00010632421	0.000188476651	0	0	3.24337e-06	0	8.47798e-07	2.61921e-06	0	1.0986074e-05	0.00020950974	0.000117873	0.000102250596	0.00012799578	0.0001888766	4.208557e-06	7.898297e-05	0.0001147532	0.00013957168	6.9893789e-05	0.000109507224	5.897286e-06	3.0737434e-05	2.7639802e-05	1.208507e-05	1.6226279e-05	3.89108789e-05	3.8677245e-05	3.7931615e-05	0.000146566097	3.8092e-05	9.620337e-05	0.000118807812	0	8.3888022e-05	0.000151422736	0.00010694634	0.0001420174821	7.1198592e-05	6.0411605e-05	7.880622e-06	0.00015304025	0	0	0	0	0	0	0	0	3.123554e-05	0	2.32815e-05	4.30024e-06	2.9900636e-05	3.65576e-05	5.26634e-05	0.00017925007	6.01221e-06	0	0	6.53574e-05	5.3831284e-05	1.6658946e-05	0.0001674192	1.797465e-05	1.3833039e-05	1.667666e-05	0	1.139797e-05	0.0001126253158	6.50545e-06	0.000102522836	6.865574e-05	9.6116344e-05	3.343813e-05	0	1.3986977e-05	0	0	0	0.0001606819124	9.77414e-06	0.00018480579	0	4.6959959e-05	0.0002325509582	0	0.000315415262	0	0.0002542596919	0.00016967751	0	0	0	0	0	1.156832e-05	0.00026380922	0	0	2.511e-06	3.34067e-07	4.5677206e-05	2.02445e-06	2.890521e-05	6.1194244e-05	5.3478502e-05	3.789328e-05	5.5176015e-05	6.2771534e-05	0	3.38307e-06	1.697086e-06	0.000114970999	2.12107e-06	2.25819e-05	1.24207e-05	0.00033797168	9.1275718e-05	0.000142762882	0.000124676093	9.977163e-05	6.019223e-05	8.1045275e-05	1.282304e-05	7.888776e-06	6.42462e-06	3.974268e-06	1.9673564e-05	3.2931569e-05	0	0	2.9236749e-05	4.803493e-05	5.152376e-06
M00247	c__Erysipelotrichia	0	0	0	0	0	0	0	0	0	0	0	0	0	5.023e-07	9.07164e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.59779e-05	0	0	0	0	0	0	8.16677e-05	6.481626e-05	0.000172242	0	0.000110682	0	0.00012681	0.000262755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00247	c__Negativicutes	3.08573e-07	2.7478707e-05	1.0759369e-05	7.915625e-06	4.09193839e-05	0	4.454766e-06	1.337106e-06	2.52067e-07	4.137515e-05	1.6759328e-05	1.753788e-06	1.5303089e-05	0	1.4875321e-06	3.9356644e-06	9.630526e-06	3.9209268e-06	0	0	0	0	2.16858838e-05	4.93319e-06	0	1.65619e-06	3.21571e-06	2.6628686e-05	1.45557e-05	4.85021e-06	2.414221e-05	6.051374e-06	1.0034907e-06	0	0	0	0.000143543516	2.548336e-06	5.320219e-06	0	4.16036e-06	1.09037e-05	4.43662e-05	0.000109353367	0	2.11729448e-05	0	1.0516108e-06	0	4.334579e-07	1.094721e-05	0	5.1149086e-05	3.87704978e-05	3.6467052e-06	2.846941127e-05	6.54689e-05	6.21064e-07	7.56150274e-05	5.43263e-05	7.9687689e-06	7.4348587e-05	9.96961e-05	8.135691e-07	6.052788e-05	0	0	0	0	0	3.722749e-05	0	1.7057715e-05	5.442186e-05	0	0	4.6730664e-05	3.4584892e-05	0	5.39293e-06	2.5963139e-06	1.4773378e-06	1.0383506e-06	5.397326e-07	2.553837e-06	4.185173e-06	0	5.69656e-07	3.267911e-06	2.9114877e-06	2.60888e-06	6.773571e-06	0	2.088781e-06	1.1236605e-05	0.00014497439	7.612423e-06	2.0906092e-05	1.25015e-06	7.166114e-07	9.5416e-07	0	0	9.84235e-07	4.715749e-06	0	1.435183e-06	0	0	2.31619e-05	0	0	0	0	0	7.641892e-07	1.814702e-05	0	0	2.161327e-06	0	2.1786037e-05	1.3305446e-06	1.975549e-06	1.0077012e-06	0	3.898783e-06	5.23646e-07	4.2558557e-05	2.33665e-05	0	8.43537e-07	2.29597392e-05	2.644288e-07	3.76286e-06	1.52968e-07	5.32595e-06	8.450927e-06	4.83130444e-05	1.0094751e-06	7.29754e-07	1.7066512e-06	1.1465123e-06	0	0	3.5610169e-06	4.35465e-06	9.1697006e-05	4.149649e-05	5.050189e-07	3.5911191e-05	3.848423e-06	0	0	4.990045e-06	1.05029e-06	8.78831e-07	9.542912e-06	0	0	0	0	0	0	0	5.60122e-07	0	0	0	0	0	1.61763e-06	3.44827e-06	0	0	6.73016e-06	3.435e-05	4.53914e-05	1.00551195e-05	3.86638e-05	4.33493e-06	1.9254762e-05
M00249	c__Betaproteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6153344e-06	0	3.14802e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.59841e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.515068e-07	0	0	0	0	8.687173e-07	3.177663e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00250	c__Bacteroidia	2.19746e-06	0	4.85358925e-05	0	1.80205e-06	4.78411e-06	1.49792e-06	4.03262e-06	0	0	0	0	0	0	0	7.042837e-06	1.315566e-05	1.37386e-06	7.58635e-07	0	2.61057e-06	1.56238e-05	1.2482e-05	6.73406e-07	0	9.22421e-06	9.39395e-06	1.86046e-06	2.31764e-06	1.36127e-05	2.58383e-05	3.94609e-05	1.92465e-05	8.546096e-05	0.000117603	0	0	0	4.06213e-07	0	4.81265e-05	1.33027e-06	5.99535559e-05	2.84409e-05	2.46292e-06	2.76073e-07	0	0	0	0	0.00010945775	4.80927e-07	2.34193e-05	8.88502e-05	0	2.79018e-05	8.59658e-06	0	3.00518e-05	2.00877e-06	0	3.8253e-06	1.28291e-05	0	8.25402e-06	0	8.55997e-06	2.42283e-05	2.87238e-06	2.54601e-05	6.60627e-06	2.460089e-05	1.05935e-05	1.28829e-05	8.45204e-06	2.0099e-06	0	4.40057e-06	1.63391e-06	0	7.11799e-06	1.058979e-05	2.54585e-06	2.988841e-06	2.13297e-06	1.465947e-05	1.503527e-05	2.57232e-06	0	0	0	0	0	0	0	0	4.02814e-05	0	2.41152e-05	2.479996e-05	6.1584e-05	5.89859e-06	5.910018e-05	0	4.27963e-06	0	2.58802e-07	0	9.54619e-05	0	0	5.44026e-06	4.67849e-06	4.44811e-06	5.05445e-06	4.89509e-06	8.63238e-06	1.34232e-06	3.71999e-06	1.19613e-05	2.83935e-06	3.653117e-05	0	7.86924e-06	0	0	0	1.68346e-05	0	1.63767e-06	2.91449e-06	7.34762e-06	5.67596e-06	0	2.87477e-06	0	0	5.4940896e-05	0	0	0	0	0	0.00011189446	8.56026e-06	0	0	0	6.3305194e-05	4.34684e-05	3.19293263e-05	4.187909e-05	1.42648e-05	4.71608e-05	6.5565575e-05	2.01445e-05	2.91214e-06	0	0	0	0	0	0	0	0	1.08179e-05	3.5012e-06	1.4348e-06	7.95389e-06	0	1.26686e-05	0	0	0	0	8.21241e-07	1.14369e-05	0	2.62774e-06	5.27008e-06	1.19461e-05	4.53384e-05
M00250	c__Clostridia	3.59564e-06	9.35863e-05	6.98504e-05	2.90696e-05	0.000110848	9.44775e-06	1.13469e-05	3.35886e-06	0	0	0.000226211	0	0	0	1.249348e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.275341e-05	4.05715e-05	2.912496e-05	0	0	0	0	0	0	0	1.88715e-06	4.70554e-06	0	0	0	0	4.41505e-06	0	0	0	5.72823e-06	0	5.08569e-06	1.19622e-05	0	1.71155e-05	0	0	0	0	0	3.14111e-06	0	0	0	0	7.4153e-06	0	0	4.80785e-06	0	2.33418e-06	1.53674e-06	9.0429e-07	0	0	0	0	0	0	1.7933055e-05	1.33968e-05	2.2721283e-05	2.22241e-05	1.52224e-05	1.10543e-05	3.77951e-06	3.09709e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.23356e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.13338e-06	0	0	1.54411e-05	0	0	0	0	0	2.3266e-06	0	0	0	0	0	1.64333e-05	1.18138e-06	0	0	0	1.03421e-05	4.52642e-05	0	4.33686e-06	1.18547e-06	1.29068e-05	0	1.81323e-05	1.06922e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6162e-06	0	0	0	0	0	0	0	0	0
M00250	c__Deltaproteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.65798e-06	2.32498e-06	6.99671e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00251	c__Actinobacteria	0	1.58862e-06	2.558686e-06	2.172551e-06	0	0	0	0	0	1.297022e-06	0	0	0	0	0	0	1.064474e-06	1.887435e-06	2.470923e-06	3.9120607e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.37729e-07	7.04369e-07	0	4.88865e-07	0	6.300876e-07	0	1.162837e-06	0	1.37397e-06	1.0074288e-06	0	0	0	0	0	2.661301e-06	0	2.24704e-06	0	1.1680042e-06	0	5.176663e-06	3.22455e-06	6.26921e-06	0	6.929032e-07	0	0	0	0	0	0	0	0	0	0	0	1.610789e-06	0	0	0	5.7644e-07	0	0	0	0	0	0	0	5.72181e-06	3.079597e-06	0	2.730222e-06	0	1.519637e-06	0	0	0	0	0	0	0	0	0	0	1.043074e-06	0	0	0	0	0	0	1.478567e-06	7.10757e-07	6.05479e-07	0	6.670656e-07	0	0	1.177667e-06	0	0	0	1.942853e-06	1.84803e-06	7.97077e-07	4.93364e-07	1.235116e-06	0	0	0	0	6.567832e-07	1.539836e-06	0	6.840934e-07	1.599777e-06	3.217811e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.148178e-07	2.420635e-06	0	0	1.185873e-06	0	0	0	0	0	0	0	0	0	0	0	0	6.068971e-07	4.97381e-07	0	0	0	5.520441e-07	0	0	0	0	0	9.26537e-07	1.142689e-06	9.400158e-07
M00251	c__Bacilli	0	0	0	0	0	0	0	0	0	1.04588e-05	1.4451e-05	1.24939e-06	6.88652e-07	0	0	0	0	1.77550401e-05	0	2.74626314e-05	0	6.29041e-05	0	0	0	0	0	0	0	0	0	0	0	0	1.2199e-06	0	0	9.29076e-06	0	0	0	0	0	0	0	0	8.60716e-06	8.28783e-07	0	0	0	6.5436e-07	0	0	6.53006e-07	4.31043e-06	0	0	0	0	0	0	0	0	0	0	3.79305e-06	5.49186e-06	9.9258e-07	8.6328e-07	2.55644e-06	1.25318e-05	1.1338e-06	9.21019e-06	2.87067e-06	4.21258e-06	0.000515901	0.000294068	2.335948e-06	0.000587737	0	0	0	0	0	0	0	0	0	6.08299e-06	1.948955e-06	1.03667e-05	0	6.214702e-05	1.84428e-05	0	0	2.82897e-06	0	0	0	9.38697e-07	0	0	0	4.493661e-06	2.300373e-06	6.59684e-07	0	0	0	0	0	8.86971e-07	0.000685132	2.83873e-06	1.13512e-05	2.09386e-06	7.14695e-06	0	0	0	5.64614e-07	6.00619e-06	4.894948e-06	5.20381e-07	7.00229e-07	0	0	0	1.0663893e-05	0	1.734689e-06	0	0	6.489412e-06	5.52115e-07	0	0	0	9.37322e-07	0	2.1164e-06	0	0	5.11012e-07	0	0	0	0	0	0	0	0	0	0	6.5689e-06	0	4.67113e-06	0	0	0	0	0	0	7.50842e-05	1.28798e-05	1.20462e-06	1.6466e-06	5.74541e-07	9.59015e-07	0	0	0	0	0	7.41848e-07	5.64723e-07	0	2.29123e-05	1.89415e-06	1.28476e-05
M00251	c__Clostridia	1.21098e-06	4.32497e-05	2.74423e-05	1.13306e-05	4.80808e-05	3.22684e-06	5.19004e-06	1.2159554e-05	0	0	0.000107226	0	5.61356e-05	1.95398e-05	5.606958e-05	8.10499e-06	6.00662e-06	2.62349e-06	1.186106e-05	0	6.78734e-06	0	7.5748e-07	0	0	0	0	1.594554e-05	7.83896e-06	5.682169e-06	4.252149e-05	0	3.83515e-06	0	0	0	0	0	0	0	0	3.1151e-07	0	0	0	0	2.78378e-06	0	0	0	0	0	0	0	5.06266e-07	0	5.22429e-06	0	9.24073e-06	4.53378e-06	8.77456e-07	1.48899e-06	6.57132e-07	8.47078e-06	2.2285e-05	1.27431e-05	1.83047e-06	5.87649e-07	0	0	2.22448e-06	9.45701e-07	1.1140201e-05	1.1795e-05	0	0	5.52432e-06	1.6697552e-05	0.000107554	0	1.461809e-05	7.80616e-06	1.474291e-05	2.345382e-05	1.69047e-05	8.62069e-06	0	2.946787e-05	0	0	0	0	0	0	0	0	0.0001358614	0	0.0001156345	0	0.0001176449	0.0001665035	8.9295698e-05	2.61854e-06	7.81028e-06	0	0	8.504598e-05	2.837112e-05	2.78355e-06	3.233427e-05	3.79251e-06	5.719e-06	6.07167e-06	0	3.215632e-06	8.58592e-05	2.94656e-06	7.133458e-05	3.88787e-05	6.49864e-05	2.007549e-05	0	3.72764e-06	0	0	6.19733e-07	0	2.71808e-06	0	0	1.27255e-05	0	0	0	0	0	1.970501e-05	0	0	0	0	0	1.546992e-05	0	0	0	0	2.78786e-06	2.819819e-05	2.26316e-06	2.235153e-05	3.13356e-06	1.951174e-05	1.85384e-06	3.776294e-05	1.711151e-05	0	0	5.38768e-05	1.494894e-05	1.761678e-05	2.267145e-05	1.922168e-05	5.666909e-05	4.21258e-05	6.47717e-05	0.00011429177	0.0001073145	5.011173e-05	4.12595e-05	1.91232e-05	2.55257e-06	0	1.0265e-06	6.601596e-06	1.015904e-05	0	0	1.130056e-05	2.97419e-06	0
M00251	c__Erysipelotrichia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.71664e-05	0	0	0	0	0	0	3.07793e-05	2.45373e-05	6.97163e-05	0	3.71049e-05	0	5.02988e-05	9.46026e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00252	c__Bacilli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27442e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00253	c__Clostridia	2.00687e-06	3.42668e-05	2.07649e-05	1.29409e-05	4.10887e-05	2.38927e-06	4.6756e-06	1.36553e-06	0	0	0.000103494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14586e-06	2.07981e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.47756e-06	0	0	0	0	0	0	0	0	0	8.67344e-06	0	9.31605e-06	6.14782e-06	3.21144e-06	0	8.57078e-07	1.15496e-05	6.53954e-06	0	2.16005e-06	0	0	0	0	1.56685e-06	0	6.83972e-07	0	0	5.91906e-06	1.85139e-05	0	0	9.76593e-07	4.21384e-06	2.52585e-06	3.86626e-06	5.52435e-06	5.12022e-06	0	3.03071e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.06639e-05	0	0	0	0	0	0	1.47432e-06	0	0	0	0	0	0	0	6.1591e-05	0	0	0	0	2.66788e-06	0	0	0	0	4.53722e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3591e-06	0	0	0	3.60077e-06	0	0	0	6.4591e-07	1.09796e-06	0	0	6.16841e-06	2.47017e-06	0	0	0	3.52073e-06	0	6.55684e-06	6.32997e-06	3.50785e-05	0	0	0	0	0	0	0	5.78197e-07	0	0	1.15613e-06	1.17152e-06	0	0	4.82938e-06	0	0
M00253	c__Coriobacteriia	8.16328e-06	5.98224e-06	6.66226e-06	6.65256e-06	5.11838e-06	4.32997e-06	3.61196e-06	7.91377e-06	0	0	1.38098e-05	0	1.52962e-05	2.14395e-05	4.57156e-06	4.87443e-06	6.3334e-06	8.21548e-07	1.567811e-05	1.33794e-06	1.91913e-05	0	0	0	0	0	0	0	0	0	5.1471e-06	3.44207e-06	6.92715e-06	3.0411844e-05	3.010097e-05	0	0	0	2.75066e-05	2.03386e-06	2.96827e-06	2.53931e-06	1.61445e-06	1.67572e-06	6.83182e-06	7.34432e-07	4.70148e-05	9.05647e-06	0	0	1.48542e-05	0	2.48849e-05	1.06634e-05	0	1.40583e-05	0	5.43928e-06	0	0	0	7.06294e-06	0	4.99159e-06	0	6.55204e-06	2.837823e-06	8.56264e-07	6.35529e-06	2.892862e-06	6.74894e-07	1.6881e-06	1.13615e-06	0	7.49524e-06	1.000624e-05	4.83594e-06	1.8085327e-05	3.29348e-06	0	4.801457e-06	1.908088e-06	5.37391e-06	7.73118e-06	4.59845e-06	1.69526e-06	1.372967e-06	8.3199e-06	0	0	0	0	0	0	0	0	0	0	0	1.20457e-05	0	0	0	0	2.3633e-05	0	6.45745e-07	0	0	0	0	1.7821e-05	7.96556e-06	1.96875e-05	0	1.64561e-05	4.43567e-06	2.19373e-05	1.49136e-05	1.174507e-05	9.78539e-06	5.78845e-06	0	0	0	0	0	0	0	0	0	0	6.12169e-07	0	2.8106e-06	6.05523e-07	5.0225e-06	3.14309e-06	0	0	0	0	0	3.46639e-06	1.2766e-06	0	0	0	2.37076e-06	0	4.88043e-06	9.52506e-07	2.54033e-06	0	6.96482e-06	4.091904e-06	3.52187e-06	0	0	0	1.02339e-05	0	0	0	0	1.78081e-05	3.61249e-05	3.95215e-06	5.5247e-06	7.92407e-06	4.60294e-06	2.498787e-06	4.9521e-07	2.42801e-05	1.53586e-05	5.35689e-06	2.78472e-06	0	0	8.67951e-06	1.933148e-05	2.59154e-06
M00254	c__Actinobacteria	7.26686e-05	0.000236336705	9.3123906e-05	8.8099871e-05	0.000400417516	3.47557e-05	3.9623823e-05	0.000397548	0	0.0006661368	0.00096402304	0.00062022212	0.000363388648	4.541615e-05	1.7935713e-05	1.46424e-05	0.000721977414	0.00078758593	4.3462e-05	0.00160643631	1.82507e-05	0.000585554	0	2.50664e-05	1.427703e-05	0.003123977014	0.0030218345587	2.68821e-05	3.09699e-05	3.49973e-06	7.59154e-06	0	3.15658e-06	0	0	0	1.68781e-06	1.7608e-05	7.684699e-06	6.339511e-06	7.792448e-06	5.165725e-06	1.78405e-06	1.399892e-05	0.000105933939	1.1882626e-05	0	0.000289981498	0.0010196846	0.001246452945	6.619933e-06	0.000828701931	7.077212e-05	3.5663e-05	0.00140496767	8.894214e-05	5.602783e-05	0.00046885351	6.1355739e-05	3.3069784e-05	3.195801e-05	0.00050065063	0.000199889428	0.0003952102	3.5613935e-05	0.00021482023	0.000167440433	0.0003989863	0.0009618982	0.0006797492	1.4189063e-05	0.00048790804	2.72752e-07	2.386875e-06	0.000253553604	0.00019982245	1.16467e-05	7.830635e-06	4.665e-06	4.2821012e-06	0.00010014417	2.6329197e-05	3.6352768e-05	3.6362913e-05	6.24832672e-05	5.9908867e-05	4.903852e-05	0.000128455724	8.610914e-05	3.9400451e-05	0.00022547736	4.393043e-05	0	5.2947604e-05	9.07513e-06	2.94665e-05	5.28518e-06	8.94762e-06	0	9.91535e-06	1.82496e-05	2.805558e-05	5.999954e-06	1.6687125e-05	2.0231989e-05	0.0006898352	0.000544117197	1.5376346e-05	3.55758e-05	8.8107e-06	3.14115e-05	2.943359e-06	3.73809e-07	1.8650493e-05	0	1.1236115e-05	0.000127222486	1.63074e-06	1.0358102e-05	3.3687113e-05	2.212101e-05	0.00010437503	0.000461938019	0.000113272889	0.000281265115	0.000629088648	0.00133684479	1.115214e-05	0	0.0002849761	3.13034e-06	0.00030987672	7.6488173e-05	6.47057e-06	0.000111316228	6.258569e-06	0.0001539743	4.192542e-05	0	3.25598e-06	0.001884847926	2.214767e-06	0.001096984318	2.8257728e-05	1.8212082e-05	0.001138360013	1.154025e-05	2.94119e-06	0.00055426231	4.954979e-05	0.00046603529	3.141676e-05	2.0750584e-05	5.9443712e-05	1.284517e-05	3.2473e-05	4.06438e-06	0	0	0	0.000473710127	0	0	0	0	3.7592867e-05	1.025628e-05	6.09881e-06	4.97548e-05	0.00022132915	1.285142e-05	0.001712957	0.00178593	0	2.7404872e-05	0.001473945024	0.000776247696	0.000805860898	0.00176948721	0.00034768315	0.00014545274	0.00053914482
