Feature	Species	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
PWY0-1297: superpathway of purine deoxyribonucleosides degradation	unclassified	21.655790008	24.5827768365	26.3409200045	0	0	0	88.0209757531	0	0	52.2293929442	8.9919753878	9.6888740839	78.0434737006	69.4496043799	71.0444753019	31.9339777533	40.8467638686	52.51994155	34.7075299582	21.3372962755	25.9886357373	184.7181097371	22.1626556342	0	0	0	0	0	50.1259499948	98.3161674628	119.4858853981	266.6753956566	263.8802799906	24.117392019	42.6230269822	0	0	30.380678796	168.9367330912	87.2897848377	126.3938042603	128.8318129765	195.2323103183	189.6973679712	57.5425001201	368.2246933643	13.25432917	36.5372434055	20.9874992296	42.8616049366	51.479136097	13.2793534467	15.5465446218	52.6414784967	22.6730992279	36.2868623785	13.6738494209	68.5544699177	66.5839309311	16.0615982049	25.5288067612	34.6525513327	28.4516599603	85.1822932145	48.9275635021	83.4510463907	189.8598488731	212.6046778722	99.6758719511	302.6415855669	90.3348293533	334.3680856728	186.1271899698	103.7610147797	313.9578382427	637.5140015373	0	53.7613880569	33.0728347211	0	56.7442627223	137.2960237432	113.1942408315	57.9723806433	102.1690941707	179.0227449885	66.5127576255	42.1940445918	36.6816203558	0	6.4167399823	26.1542421896	0	25.7721488955	23.0460170295	13.8444013935	67.0195791324	56.1217553754	30.8175843372	30.1290507592	33.6247326505	47.073359167	108.9037035729	22.5556450934	40.7114794895	19.2097011815	60.0668055809	28.4890894797	35.8873437711	165.7662169964	22.2622518081	23.8039468632	24.5178873106	2.9309097773	0	71.0510098891	30.4079311233	22.7426573846	0	39.8646513477	30.5516644304	48.3859470788	59.0446295203	14.8879265351	20.8292847956	17.3908439457	13.2165211577	42.3022458	26.8658904333	23.6562432176	20.694286432	36.8505578703	102.8173461914	63.5813896803	113.1467136746	62.8564097143	54.1113038356	46.2316746007	0	76.3651768634	11.9882065204	43.2706364982	1009.6684431735	64.2360156743	79.413769968	184.9246585137	74.464966427	201.877024718	21.5959241405	46.2374866609	35.4652008325	31.26072691	58.195658184	42.4179323762	23.6112166876	9.5154523792	100.0508816112	28.557599025	34.5651111438	72.4732809497	5.8251649394	111.4779893475	104.0001215456	64.5134286637	41.1008012372	83.886029589	59.0011710822	67.0545420326	36.800821511	56.3936871745	71.4112090004	58.4509036584	35.1920362925	37.4829801177	0	153.2797674364	200.0129104438	78.8192873495	30.0025125763	293.3908377549	284.0927724244	55.4846825017
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation	unclassified	23.3011684906	95.3244297434	105.0070741404	0	13.9616258587	12.1746087028	65.3331231321	0	1.3898273162	34.1033799332	14.4509625944	18.8730477687	54.2443084024	111.1127251203	68.0242349769	24.7680446787	44.3448235571	38.8120661102	11.7684611661	18.7328419537	19.1709811409	195.5857815805	0	0	0	0	0	0	18.0216886438	0	39.0927044112	34.8511490697	67.2008672693	0	10.4498369801	0	0	33.2102063917	62.9927404055	90.8215402563	96.4294861826	94.4844825395	43.6380660257	55.9956220637	40.0408689654	305.7983260586	27.7289232849	55.5711390294	21.0853067958	34.8147104577	0	13.9593152463	12.3238211641	0	44.2395625791	0	24.4775326477	69.8523960064	43.6588530576	14.32981821	20.0204417314	11.7213619715	38.3249367029	70.4001191326	18.7962417789	32.9213683255	83.9882541747	84.9531535237	77.4272731954	250.6621039238	34.4601407291	171.9998349066	46.0643413762	45.8537851199	94.7622436611	103.3996165653	0	39.4517114414	27.5438529131	0	0	30.3590742265	53.6809983538	39.3057491528	23.6312826064	31.7755501219	83.329608399	20.9266760959	9.933362553	14.8295729432	3.6241173423	13.2449674725	0	14.1242898687	17.41314599	9.1285087655	34.0508226638	43.4800035704	0	24.2371739948	16.2485962607	28.5307454521	82.2767611283	474.4451455542	23.773494244	14.4160546341	38.7947169231	121.8968263728	35.0785250174	104.330017067	0	61.5422690612	18.7713849103	62.9734150298	0	173.2213422315	15.6402632493	232.7398160251	314.914494827	10.7956260086	3.1576213374	10.711930388	49.6836403069	15.2290171863	29.1342676012	17.8115540446	12.5116147333	7.7801744911	17.8094924473	14.8211155847	32.834266744	101.0051854554	78.7708874022	29.161250991	32.1604640904	46.5843632924	38.8351595257	0	11.549010554	13.7342386583	47.2273610294	10.2864491656	69.7613172312	34.820153564	12.3191115637	49.8312400884	24.5834583819	55.9072232938	43.4702973167	35.8881340435	48.9033515584	35.0774880103	20.0164119052	14.3540338499	104.8401217265	15.3250753845	54.8063299116	28.503456637	139.5766482286	94.6214153062	35.8945866345	91.4740510895	94.329223213	112.5988584932	47.761287603	59.3013740347	54.0906517597	48.6075550291	29.8951647317	47.4112632414	38.218437238	60.5351920257	44.1031022519	119.622964447	81.3241072886	44.870489047	56.2850374919	9.4396825475	20.8132307642	28.1558307448	38.3315764559	3.6050309326
PWY0-1319: CDP-diacylglycerol biosynthesis II	unclassified	256.3560445	291.409045568	519.1320514062	226.0843172413	240.4372708791	90.7026584737	345.4985554879	209.9108487558	0	38.9084724908	31.7544298169	50.6983291029	297.644598844	678.7355846065	786.9949971276	200.8083871362	150.8157326763	99.8895490688	636.2838931289	35.0156871971	205.16088938	247.4203873654	202.7018472914	0	0	2.1516258526	0	91.4950724069	76.7905095858	391.239643292	628.7865291617	468.1124076547	426.6337611198	224.1206813419	127.9171814171	0	0	58.365050505	998.7317351513	606.0659922282	380.6429536761	828.10722455	255.5423206153	389.6514332123	59.2233365972	738.3520845736	1317.2397287405	343.7286895887	12.8899259311	17.563512423	300.7235601419	12.8783573087	82.2809961278	142.0083579214	4.6155469021	135.9512957206	35.764886619	59.7012672234	150.4004357228	44.9291238423	100.0749736536	88.2491197746	77.7850254148	211.0907313652	199.6446204211	371.3894784252	734.4140021954	229.9149319338	177.5167196059	517.8667628036	318.2224326306	779.0564286548	532.7278520996	338.5666083096	183.8191304198	535.1264144532	80.3944397872	138.7832344358	564.0652386201	3.8567895673	408.8036731969	374.2937979946	515.5799683857	450.2839568934	505.5446354741	497.7925937534	301.9005123307	567.6492803175	106.215420805	80.1965022578	20.9188361867	77.0272776217	330.0192843062	58.18916629	84.7025687564	56.9437841101	179.6306121847	154.2205357156	8.2857607653	253.3852584006	53.1780891686	353.3265559473	339.175643158	1578.8375599073	185.9474923608	86.7282251261	85.6981308026	530.3782104573	497.7715655928	896.604870308	1175.3503449878	542.1593050786	397.0161083899	410.6091294042	0	477.7620264137	78.0198652223	610.6440158587	675.2464442962	135.6690968757	89.1368557322	227.356068415	128.475022336	88.3224557018	77.5263325052	63.8169670986	14.4085740492	384.0183820069	20.2995040852	274.4787601615	20.0719746765	565.5418765205	503.2715750343	25.7018156592	744.6373556608	32.0500722038	414.2922478884	223.1049732036	0	57.0725732288	25.8568502076	36.6372060038	77.3067327105	216.9672746052	434.4833540027	46.1483532395	86.9342464694	144.3703287434	151.187413193	287.0920447622	175.118228848	548.5960663529	304.0985128751	382.0534282993	495.0047106899	365.5979876777	403.8768818241	42.0674675761	917.0586263935	1943.521013084	879.0754092107	244.167447042	376.2468354025	502.5329299212	422.1847038978	653.1356893678	452.4789764454	483.9984058887	436.9051981555	1015.8383778005	598.9092383687	318.5334312748	228.7902511366	400.8060041641	417.8561155029	144.1582522585	115.6177058666	39.0935265034	14.8088110305	200.3423212838	298.0386319129	57.6600814185
PWY0-1337: oleate &beta;-oxidation	unclassified	14.2534318294	8.9684401681	2.4373896652	2.6162072481	0	0	53.8862730444	0	0	22.0697087948	8.8548049719	13.3173238722	11.6590508489	3.3812925884	11.6080271661	0	0	38.46830486	0	6.6878175901	0	34.6243863734	0	0	0	0	0	0	0	0	9.2847211491	4.0171107613	18.8533846552	0	0	0	0	0	32.5465463459	77.0797631628	16.7338564045	68.4656574478	14.2232512151	12.7803379536	0	95.1443755932	7.2277102895	0	15.9102599949	11.7481105553	0	4.8485693516	0	0	0	0	0	9.2976955701	0	0	0	0	0	0	0	0	24.9813932694	60.4966260885	0	0	2.5013140996	0	8.6592114483	0	0	0	9.7434078112	14.7772241774	0	0	0	0	0	0	2.9337532412	10.2081270794	105.7884577866	0	0	0	0	0	0	0	0	0	0	25.5405804037	0	83.940858484	0	12.8304791441	0	0	0	0	90.9802511823	9.8670930002	0	0	0	0	0	4.5107792802	0	5.0100001495	0	0	0	0	0	0	13.9150590756	0	10.8332963827	0	0	7.5430237818	0	0	0	30.2251236415	31.7009579064	0	3.3283302914	100.8455733092	1.5701123066	0	0	12.1367471497	0	0	14.4358750662	14.5751246744	6.9638455983	20.417085442	0	31.6071974123	10.2707022447	0	0	20.8982711521	0	60.0574416133	0	12.5032857801	0	3.8932465561	59.0865222456	50.8400756051	11.2192397498	51.5966412199	13.2288441461	30.9957960189	14.4434197157	12.1454655001	0	0	0	9.2807652666	14.5586396936	18.8685189068	21.948441104	27.2823015209	0	21.0767608758	7.9534169797	9.2726403846	13.4947635383	8.4971466792	0	0
PWY0-1338: polymyxin resistance	unclassified	7.2162804257	4.1613410809	8.5742979348	0	0	0	7.5879611986	0	0	10.1071678431	29.297606967	9.6751937726	17.5209825724	7.4870852349	18.6878392859	0	2.3831392753	40.9316203462	0	16.1734361923	0	156.6497328261	0	0	0	0	0	0	0	0	7.5299679224	0	11.5154197449	0	0	0	0	0	0	0	5.0053716115	2.1362970062	1.3978657604	0	10.6396306613	0	2.6211059332	0	5.9218352591	2.4201412843	0	0	0	0	1.8867743659	0	3.7949278721	0	0	4.1415435999	0	0	0	5.6573914744	5.1973886463	0	0	19.3682084101	2.5655145358	6.5906739263	12.637747968	0	17.5177020408	19.9889804793	0	0	16.6525195771	21.2774535611	9.4198634403	0	0	0	6.4818024019	0	8.6593827306	14.79291529	40.7436090311	0	0	0	0	0	0	0	0	0	0	53.1801978307	0	35.534884105	0	0	0	0	2.3666796647	27.2201193326	29.501689048	4.9922491007	0	0	0	0	0	0	0	4.4922269013	0	0	0	0	0	1.7394664946	0	0	11.6689415678	30.2035891062	0	5.7329103321	11.7010480878	0	0	24.5404159408	25.2027181227	0	14.4334139259	0	15.1709048432	0	0	81.8175508078	44.7504806978	131.5298699703	392.7256671379	0	4.119193194	110.8019248291	153.717952021	199.2553657648	42.7794980017	0	0	0	0	0	1.9391483672	0	3.1071017315	3.7799131674	0	0	4.1482158472	0	0	0	0	7.7823503766	0	0	0	36.241308043	5.7534181007	19.6685086273	15.8741035597	13.5975337789	0	15.5222524164	9.4703291003	3.922955266	15.0750511604	11.1658935933	7.0941425013	2.5802191231
PWY0-1415: superpathway of heme b biosynthesis from uroporphyrinogen-III	unclassified	0	0	0	0	0	0	0	0	0	0	0	16.4524163118	0	0	0	0	0.7709773795	1.6210125484	0	0	0	0	0	0	0	0	0	0	0	0	13.4879298237	4.4227041261	0	0	0	0	0	0	0	0	0.7142092887	0	0	0	0	0	3.8693103795	0	0	0	0	1.5429088302	0	0	0	9.3656086897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.2888801383	0	0	0	0	1.1333337708	0	0	0	0	0	0	0	0	0	0	89.3573279558	0	8.8773083812	0	0	0	0	0	0	4.4336793722	5.9873580113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.6746696142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.0582119866	0	0	0	0	64.5787553866	0	0	35.0804420697	0	1.8684643931	0	0	0	0	0	0	0	0	0	0	0.9307419454	0	0	0	0	0	0	0	0	0	0	3.1173046774	0	0	2.7165628237	0	0	0	0	0	7.2502083264	0	0	0
PWY0-1477: ethanolamine utilization	unclassified	71.0054433244	68.1461014626	34.7972259847	25.9864183975	3.6469196637	9.1037442142	68.0745911003	14.7863630088	0	109.7199360109	89.9096965836	104.0901651571	260.1947532074	204.5617182445	275.0056867951	71.2647307373	106.8963673267	34.1315171224	57.8108344264	94.3630743503	45.0923064109	316.7337106121	0	4.9375414162	7.7704081511	0	3.95304034	4.5618079941	12.9352928505	0	115.1605191166	155.2638382765	169.8285050471	4.4041991136	4.4113669009	0	13.2646306476	88.3726343419	135.2075117073	430.3068756943	183.8610931539	296.3049783714	80.3915910986	75.120823233	43.0643330837	271.1029664334	35.8010275194	60.9331032116	58.0518335141	53.274800023	179.1471866619	57.351582451	28.5805053556	87.1453659468	49.9813921761	73.3804558438	18.8722644197	54.6745763611	57.9122932525	21.6369411509	24.779720629	63.3764030617	67.4397598184	93.8809096354	17.7864988109	80.6484462925	126.3894941366	163.649878723	134.3922929229	208.0514723579	24.0803729553	430.2689206694	81.0655174559	60.7632840215	175.8918996607	229.1144986933	44.2441043912	171.6158791972	220.8442924162	0	161.1443752196	139.7790202392	214.952869055	158.2429421177	189.1013378268	163.5142188842	499.7081220264	93.5794691833	75.004478004	3.1475618133	3.9887255419	6.5488610308	0	7.5513625249	21.7853726783	0	44.2370429658	118.1108098804	23.8540431957	207.0298428177	8.8568559136	85.6379619701	88.2770312857	16.4571878608	92.1888589852	37.7369743994	202.399535578	103.5700889842	39.1318681313	57.6141102522	6.776646355	44.762488309	100.7716804397	49.5204100048	0	80.1446204674	14.1883150841	73.6187910217	6.7812333071	24.689222753	19.4667817837	23.0871025187	157.7481733259	10.3826025407	149.1086643014	49.6902966189	16.9117065215	53.2096904371	64.4672684349	12.1201394993	95.0077111087	162.9922634477	108.7900848629	174.3132295597	65.7733812383	159.1573888755	64.8700085678	77.6960374201	19.2612419019	128.5542084339	5.5909552388	141.9227341183	147.900059986	84.0212378288	76.4272938385	41.6385268807	170.1791924873	282.0447329266	41.432181582	127.9638337054	82.2761632127	101.5081728764	64.4728422725	120.3059129031	27.8558545612	102.0978577948	78.6467645903	44.1130033349	37.5937007763	529.1441213304	72.1843530745	344.7534333057	304.5128175087	337.5654534963	221.8504391211	312.7320165707	291.6763311788	172.8589898792	103.0107718036	278.3804397296	202.8867833806	133.1272572351	74.6820777447	44.7515382677	85.6885212174	58.3255031948	46.7810955872	59.4992879352	80.697179706	54.7021144421	82.668448762	19.3128663846
PWY0-1479: tRNA processing	unclassified	143.1618732239	87.7197548677	83.4889964187	24.5669632776	0	0	219.1027929839	0	0	30.2035487891	59.0642926393	11.9109132022	160.0971374479	60.5555235135	187.1522787858	21.9139581982	47.6313121316	93.7804710181	69.569399404	25.5638512201	23.7809717182	0	0	0	0	0	0	0	0	0	255.8729558867	184.5524034576	161.4646594212	0	0	0	0	0	99.2037625756	340.4371440248	203.3719807778	425.8247328932	114.5989420847	145.0760500516	86.0659523411	331.0346609794	76.5186191446	147.4062781758	19.3248381438	26.6725695817	0	11.4639162733	0	0	26.3570275069	0	40.4630419445	74.8958027796	73.0414413625	52.4769693841	0	0	99.484079377	81.7950002213	52.3238954139	38.7807033612	234.7106230426	180.7719698664	41.0342671575	87.8093757697	157.1797224046	166.9529050409	248.5469255189	198.5444360014	141.5786895199	57.6500327773	35.2004981909	117.5812460853	415.8235629049	0	0	0	101.3178678304	33.6375929333	76.918348687	68.3449297145	267.4546003244	0	91.00865559	14.4582239801	0	82.7521921447	0	63.1709397608	65.8344043314	0	24.2952582516	59.1255215275	8.4090928909	125.0137354648	11.5507642719	62.7401601821	16.8568178591	90.2121687861	56.0253396473	13.5854675218	29.7068912991	49.5751991097	33.322989764	78.9254970214	0	20.6771805225	0	0	0	119.723660453	97.5575216205	92.1094520296	5.8916410851	15.6032406887	57.7511897983	79.1638639416	70.8750227424	9.8446189264	24.0126123886	12.2537491448	33.5334340633	102.1495429813	13.0337355647	0	120.6066985403	130.7040285248	175.1268457992	53.7540943678	130.9808919004	31.6953049466	208.3585159161	73.2170987153	0	7.700335331	6.5964950476	65.7179230307	147.038028189	41.1549057018	99.2285243193	74.249396158	67.6919166383	69.3054873814	66.4770119185	95.2310559198	0	135.3853461736	56.0034287529	122.4932952883	132.9004482027	79.0121545114	68.3753209931	58.66147082	264.7335428802	191.3956224827	98.214491349	141.6307312232	82.1750670441	139.8230164191	86.5800012594	233.78763676	231.8117618428	362.2909859303	276.3896845665	392.4428444417	183.3626042396	121.5681750267	66.1388486808	201.0823088481	26.960655137	119.5056834815	83.3503267607	52.7193163332	6.0446860046	85.0102734384	0	25.9951529717
PWY0-1533: methylphosphonate degradation I	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5737378711	0	0	0	0	0	2.4294635067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8138850305	0	0	0	0	0	0	0	0	0	0	0	2.5143963204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.8838306906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5626701062	0	0	0	3.7991313916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.6272189012	0	0	25.1143964634	0	15.0434779685	0	0	0	0	0	0	0	0	0	6.7595878998	0	0	0	0	0	0	0	22.3527200796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3393404206	0	0	0	0	1.2286405534	1.2969670796	0	0	0	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)	unclassified	105.8259258474	172.2470723166	105.5887326454	81.1217849853	74.4802081704	112.7984345172	393.3682002192	109.434928403	19.4456225965	159.6152766435	113.4816942813	158.1627948976	123.7975507086	356.2089285202	563.0018010174	107.3644762792	123.567161731	258.0551724682	18.5451458735	134.5962996244	108.6685759323	987.0659261331	71.7608042392	15.0870363787	0	13.0627430177	2.2925062402	110.1892678738	117.795820289	175.0494747098	110.2911162317	141.1983437039	141.3458553172	32.2863378697	20.798274483	0	42.6351387279	92.6939348545	639.2669274505	817.0967904762	379.246132672	697.0693678982	265.0682100459	220.9410509094	110.0991505613	832.4453122071	2537.4297796871	136.6696167147	105.3570869843	98.3530939983	142.4327325558	60.7366814328	245.1569084095	93.1898131393	41.1609031203	103.5946175917	72.4288604607	172.7797650039	106.3638197169	70.1958270568	47.9495962677	48.0611905844	104.8143116327	103.8246163793	104.7475413261	127.9906796994	249.3716230243	440.4665428287	176.0575301881	318.9114900888	536.5896405018	454.7343640672	471.6975938352	320.7838838552	227.6774596406	345.7727239064	107.8779166342	191.2315407684	246.4123049915	12.8921283485	343.3322864717	204.3693296517	243.5534473183	183.3940214821	391.9949968155	641.5860813101	186.9492333952	204.7316674487	91.2038937412	284.1492728415	35.8829033181	80.7296302172	0	182.1643979218	129.3797915278	116.3491091117	246.8986689892	304.2280870689	25.9567156246	265.8034042177	58.6781369723	137.0864331781	77.1781395645	116.8011398417	135.483949391	306.0859506061	267.3816729774	165.4632897894	30.9949363147	122.532476813	223.6383521957	58.6508834823	47.6019397989	186.0740111069	0	258.0292561591	35.3042408266	36.2128952957	20.9859052493	9.2750452701	75.0394168873	96.6559497525	209.8453491223	28.9703110627	150.983611785	199.6807873753	48.986437071	86.7910200434	66.7612221686	91.8029652875	397.4704349751	247.7877045766	285.3768390663	177.3870440005	146.9688606735	122.0966040821	177.7515248909	159.0708533048	79.1536427371	269.0105505305	14.9823385581	277.6890240099	1491.677304894	108.3724256846	144.1927256019	405.5628334298	384.8243099051	468.1541719058	136.1888343408	226.4042691132	103.4318232617	327.1531157222	124.4291794892	334.1764135739	325.7115229886	208.1128366568	140.9859373122	140.4385203667	378.2110649093	458.2643144303	717.1547590958	286.6297455009	152.3953631286	255.3138278063	125.8834166304	486.1980165047	185.7009861246	172.1881259804	131.8806379864	167.2235569014	101.4411278468	509.3700018281	331.1258503878	246.682975081	244.3573323935	176.8094518516	123.9890968882	132.4028349786	188.7236641679	276.6266627355	141.6916990425	104.2135669984
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis	unclassified	115.8356801539	33.4679394001	194.0897271124	146.0383486843	15.1502589004	18.6714526655	151.0071398289	106.0481720461	0	18.7376303606	9.1709004871	21.9031487574	0	106.6125643231	323.7176056176	59.8205173568	46.1196188678	24.3303639818	53.3582926818	27.0399418827	53.7952462551	52.9912959526	0	0	0	0	0	0	34.5301297182	32.2828808816	109.7055675197	102.5555484173	144.3191524135	45.9270110233	49.8532708022	0	3.8323229508	8.3819480733	74.0748248642	15.4793426429	69.2062546232	91.7172316473	23.0732695187	70.2432690721	43.38183073	35.836987207	70.3971387805	103.1489647422	9.2879917906	20.2193232364	58.2062031288	13.4573767653	43.6562663872	32.7064750395	39.8801743099	79.2221911699	24.5526402459	53.4989992809	40.395700868	8.5677587914	0	41.5017757567	54.7385546191	63.5062243266	54.792389889	90.4981136687	0	0	89.3177167871	222.7629081134	124.1183945375	241.749194684	169.5340700969	59.8399774575	49.4382263935	22.6568457892	0	31.5173421707	185.3401407023	0	234.7546832195	104.8334758315	72.9794076196	83.4717381362	53.8064054037	253.6191936062	0	58.8092805806	30.8890907303	0	28.9078176716	0	0	0	37.2640592293	0	34.6742244017	67.7105740383	11.743485848	65.8981192099	0	37.085401879	23.784397656	216.9205107751	70.0812951453	11.7196116067	8.1453648863	52.0586801574	0	63.5467739542	18.8286384896	81.086488263	34.9042682538	89.0535613027	0	91.9067283755	49.3920150849	140.4479573589	223.1977214571	77.3945867778	42.8406256748	76.1810143515	33.6048279256	30.1128474429	2.088956801	13.4833329387	17.1919057475	26.6306728097	15.1300591409	39.0189605234	28.8781838653	54.717399031	36.4592817201	34.2470770148	85.5625896553	13.431285498	113.6874367049	102.0560560125	2.0969407802	46.5362427404	0	35.2571020638	29.4927155506	47.1435000276	173.350561032	16.5556218679	43.7293672023	68.494817794	30.4655970779	0	0	206.5759569681	87.4531408039	18.3305186327	64.3600620825	63.5253722241	18.801792076	17.3440291081	0	0	31.6583334452	13.5421102383	17.831996799	40.8028129349	0	81.0179547661	51.5625359798	161.7155696653	181.9865989837	232.2761246544	134.740835545	53.0036958459	47.1485323443	89.2449042706	250.3875714504	21.3931218725	27.4067663315	18.2517218431	19.3627365028	18.3971884986	152.3124080211	14.5500355388
PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	unclassified	0	19.7226305181	26.1630104357	0	0	0	49.5786418332	0	0	0	3.7369372971	36.8456743571	36.6820036882	32.8172621928	45.8461746295	11.1438027329	23.9308360327	25.7344692984	0	13.2520526846	10.4607022449	131.0877026006	0	0	0	0	0	0	0	0	21.3388781582	0	11.9784020333	0	0	0	0	1.9881513058	63.8070240621	0	46.0048673581	0	0	41.930972201	15.1342145198	0	34.0799894883	48.6619946044	0	0	0	8.3251419123	0	0	2.1744866751	0	27.247552894	0	14.5545136235	3.3454778737	0	0	23.8548686442	15.5212521121	22.7620304715	14.9627023006	27.5338142812	6.5254903553	0	0	24.4257209369	63.3207228685	36.9030453342	76.4898935203	8.2816305327	30.7436223409	48.93950488	0	0	0	0	0	14.4742903819	0	3.5623729425	0	26.7984431274	0	0	0	13.363789739	0	0	0	17.5365603579	0	0	83.5018186065	0	0	11.644700906	35.9800572646	0	0	0	1.898460086	0	41.3413185626	0	0	0	0	0	0	0	21.9411217347	0	8.341703857	0	0	0	0	0	0	9.6248187139	0	0	0	15.272722005	0	115.5241903622	0	18.1925909627	67.1044024313	20.603929058	12.9395388323	19.3398619678	0	0	28.0298035975	0	35.614275657	481.7411125913	21.6897918514	15.8727305729	132.9891367455	39.4761799542	94.5643023065	36.882664903	0	0	20.4521240441	0	73.1297734658	34.6956058657	29.2838090088	11.5042171199	0	24.4623620438	32.3549835859	2.3559511736	0	10.5140646327	16.0042365098	0	0	0	0	0	62.7923885884	26.4512831924	0	5.3398172044	19.4554163682	0	0	2.6546181837	22.4353204677	20.2852532204	4.8319721706	12.0784164837	0
