Pathway	Order	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
PWY-8073: lipid IVA biosynthesis (P. putida)	o__Campylobacterales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92218e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.24609e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-8073: lipid IVA biosynthesis (P. putida)	o__Enterobacterales	1.97923e-05	2.3808e-06	1.82441e-06	0	0	0	7.42507015e-05	0	0.000236971	7.95780681e-05	4.60697593e-05	6.74359553e-05	1.316073e-05	1.92358e-06	5.19746e-06	0	1.2877429e-05	4.70357377e-05	0	2.3794714e-05	1.66722e-05	3.61134e-05	0	0	0	0	0	0	0	0	1.98692e-06	6.45031e-07	9.45155e-06	0	0	0.000243742275	4.66817e-05	2.49639e-06	6.09652969e-05	0.000123625854	2.5216222e-05	9.4086816e-05	2.85582e-05	5.04396e-06	6.30456424e-05	0.0002162774786	4.093457e-06	1.98760992e-05	3.76506471e-05	4.57478707e-05	0	9.74107001e-05	0	0	1.29328e-05	0	1.51969e-05	3.38721e-06	9.0417963e-06	6.02253e-06	0	0	1.62955287e-05	6.388072e-06	3.96573e-06	2.09709e-06	3.1211589e-05	9.74304374e-05	1.96077e-06	9.91304e-06	1.610585e-05	2.66694716e-05	2.340937e-05	4.04219e-05	2.24779e-05	0	2.68821437e-05	1.73130641e-05	4.14184e-06	6.05776e-05	0	0	0	0	1.02587e-06	2.04683e-06	0.0001183199533	0	0.00016499663	8.95055099e-05	0	4.49989916e-05	0	4.83817031e-05	5.995737e-05	7.725305e-05	4.30404e-06	1.39457706e-05	2.848277e-05	0.0001064688592	0	1.18649301e-05	0	4.085e-06	2.17468e-06	0.0001491524265	0.0001576066391	6.84489e-06	0	4.839712e-06	0	0	0	0	0	8.31593e-06	0	0	0	0	0	1.66113e-05	0.00012865873	0	0.000159190481	0.00012693414	1.34904e-05	8.70067e-06	6.574038e-05	0	0.0001843824	0.0001164304204	3.81158396e-05	0.00028048759	3.0358701e-05	0.00013093	2.3901341e-05	0	0.000180129164	0.000111822264	7.79887e-06	0.0001563279082	6.6945602e-05	1.62613e-05	3.75256e-06	8.13596656e-05	0.0001669133285	0.0001454300255	1.28743892e-05	0.0001247689804	0	1.02376e-05	6.28674e-07	0.0001103267418	1.424e-05	1.83843e-05	2.37701e-06	0.000185719314	7.5965667e-05	4.9593129e-05	1.17138e-05	9.0174011e-05	1.11246e-05	2.53633e-05	2.83267e-05	1.975797e-06	0	4.6085398e-06	3.5614188e-06	7.866538e-06	2.30581e-06	1.326911e-05	7.651243e-06	2.9033773e-05	0	1.507046e-05	1.53915386e-05	3.9684185e-05	1.4732579e-05	5.012088e-06	0	1.63654e-06
PWY-8073: lipid IVA biosynthesis (P. putida)	o__Neisseriales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.35976e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.88871e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-8073: lipid IVA biosynthesis (P. putida)	o__Pasteurellales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.88464e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.63357e-06	0	0	0	0	0	0	0	0	0	0	0	0	1.05398e-05	0	6.8121e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.84283e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-8073: lipid IVA biosynthesis (P. putida)	o__Proteobacteria_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.73234e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.38341e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.50664e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00023e-05	3.11552e-06	0	0	2.61713e-06	5.84181e-06	8.98873e-07	0	2.83523e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-8085: picolinate degradation	o__Enterobacterales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.29974e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-8112: factor 420 biosynthesis I (archaea)	o__Methanobacteriales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.32538e-06	5.17914e-06	0	0	0	0	0	0	0
PWY-8113: 3PG-factor 420 biosynthesis	o__Methanobacteriales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.61578e-06	4.8529e-06	0	0	0	0	0	0	0
PWY-8131: 5'-deoxyadenosine degradation II	o__Clostridiales	8.9041476e-06	0	2.267996e-05	1.412314e-06	8.24639e-07	0	0	0	0	0	0	0	6.920976e-06	1.1153334e-05	5.1158916e-06	3.812232e-06	1.616369e-06	0	9.77764e-06	0	6.76736e-06	0	0.00024639343	0	0	0	0	0.000130564224	0.00021636511	7.622136e-05	2.632054e-06	2.690007e-05	4.521177e-05	1.3447601e-05	1.081975e-05	0	0	0	2.767618e-06	8.6817e-07	9.214574e-06	4.40927e-06	1.817064e-05	9.19514e-06	1.056136e-05	2.55529e-07	7.11309e-06	8.905508e-06	0	0	5.0218024e-05	0	0.000119297	2.3166837e-05	2.69256e-07	3.6075514e-05	3.695926e-05	6.58395e-06	5.257896e-05	6.1591556e-05	4.99845145e-05	2.339933e-05	3.1389399e-05	0.000101459591	4.732168e-05	6.9741592e-05	3.68246e-06	6.8617e-07	1.588727e-06	0	3.563392e-06	0	5.725995e-06	4.3191484e-06	8.27876e-06	5.627e-06	0	2.696049e-06	3.4158e-06	0	1.150369e-06	3.14046e-06	2.712934e-06	1.251341e-06	2.47339e-06	2.89669e-06	3.886875e-06	8.87113e-07	0	0	0	0	0	0	0	0	1.2161007e-05	0	1.420656e-05	3.683624e-06	1.291903e-05	1.709314e-05	2.57971692e-05	3.73583e-06	3.73247e-06	0	0	1.17331e-06	5.508815e-06	2.541048e-05	1.65007e-06	6.120507e-06	3.55483e-06	3.30569e-06	2.31714e-06	4.698623e-06	7.285635e-06	1.26452e-06	0	4.971728e-05	1.193365e-05	3.01228e-05	0	2.49998e-05	0	0	1.43813e-07	7.549246e-06	0	2.2026973e-05	0	8.3915e-07	7.44669e-06	0	2.6346548e-05	4.90109e-07	2.3698657e-05	2.7630947e-05	0	0	0	0	0	6.856129e-06	2.6479783e-05	0	0	0	7.42691e-07	2.8304989e-06	5.9557211e-05	1.0066213e-05	2.333694e-05	1.5184101e-06	1.5387178e-05	4.56107e-06	1.6372895e-05	0	4.36168e-05	3.13245e-06	3.3373095e-05	1.806922e-05	7.71146e-06	4.304482e-06	1.912656e-06	5.627301e-05	5.3542438e-05	3.54267e-06	0	0	8.868658e-06	1.68796e-06	8.61237e-07	5.34231e-07	1.92483e-06	3.09088e-06	0	0	0	8.37946e-07	4.237329e-06	2.876774e-06
PWY-8131: 5'-deoxyadenosine degradation II	o__Enterobacterales	9.786e-06	5.42078e-07	1.06009e-06	0	0	0	8.4604e-07	0	0.000156902	2.26878012e-05	4.09889e-06	7.7554276e-06	0	0	0	0	0	1.2297166e-05	0	5.869393e-06	0	2.95921e-05	0	0	0	0	0	0	0	0	1.45335e-06	0	4.16719e-06	0	0	0.000146196526	2.52488196e-05	0	0	0	0	3.7081e-05	1.00568e-05	0	3.0594186e-05	0	3.58631e-07	0	1.099128e-05	1.4997009e-05	0	3.9010353e-05	0	0	6.16382e-06	0	0	9.02138e-07	0	0	0	0	0	0	0	0	0	0	0	0	7.18938e-06	0	1.305472e-05	2.44317042e-05	0	0	1.33654e-05	8.21365e-06	5.1154011e-06	0	0	0	0	0	0	0	0	0	0.000174422	3.64169e-05	0	1.18254e-05	0	2.5708e-05	3.89148e-05	3.6925418e-05	8.98081e-07	1.110703e-05	1.601398e-05	0	0	0	0	2.71141e-06	0	1.9342531e-05	4.51451635e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.0687505e-06	4.11908e-05	0	1.3420791e-05	7.733869e-06	7.58713e-06	0	3.47409e-05	0	0	0	2.21328262e-05	0	1.2058516e-05	0	8.716478e-06	0	0.0001758890024	6.49136843e-05	7.12014e-06	9.2911402e-05	1.70944e-06	0	0	1.10526e-06	9.6479e-05	8.2348128e-05	8.18866e-07	0	0	0	0	5.49308e-06	0	0	0	0.00015896336	1.4559462e-05	4.55523e-07	0	0	0	0	0	1.27427e-06	0	4.55107e-06	2.627714e-06	3.563136e-06	0	1.05138e-06	0	0	0	5.442965e-06	5.29458e-06	1.3324742e-05	3.849538e-06	1.512079e-06	0	0
PWY-8131: 5'-deoxyadenosine degradation II	o__Erysipelotrichales	0	0	0	4.46198e-07	5.59864e-07	0	1.63639e-06	9.70914e-07	0	0	0	0	6.27664e-05	3.8482e-06	0	0	0	2.91923e-07	1.95839e-06	0	0	0	4.48468e-06	0	0	0	0	2.10923e-05	2.01289e-05	3.00545e-05	2.7784e-06	1.53429e-06	0	4.34583e-06	1.31565e-05	0	0	0	3.16717e-06	0	0	2.65666e-06	0	0	0	0	0	0	0	0	7.8073e-06	0	2.30685e-06	1.69577e-06	0	3.79903e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.70896e-06	0	0	6.55616e-07	0	0	0	0	0	0	0	2.0437e-06	0	0	0	0	0	0	0	0	0	1.85887e-06	0	0	0	0	3.60735e-06	6.42285e-06	0	5.07098e-06	0	0	3.17938e-06	2.40488e-06	7.72221e-05	3.16894e-06	2.893473e-06	2.391267e-06	3.63929e-06	0	1.27254e-06	0	1.86825e-06	3.50364e-06	0	0	0	0	8.27359e-06	0	0	0	0	0	0	0	7.14692e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60732e-06	1.32985e-06	2.09634e-07	0	1.2369e-05	0	1.43798e-07	0	0	3.65713e-07	2.60002e-06	2.76729e-06	0	2.01013e-06	3.71243e-06	9.04268e-07	3.572607e-06	1.0017852e-05	8.29766e-07	0	2.78878e-06	0	0	0	3.266844e-06	0	0	0	0	0	1.43156e-06	1.93182e-05	9.5742e-06
PWY-8131: 5'-deoxyadenosine degradation II	o__Lactobacillales	0	0	0	0	0	0	0	0	0	1.48791e-05	8.3755e-06	1.26311e-05	3.58159e-06	2.74817e-06	0	0	0	0	0	3.23266e-06	0	0	0	9.23333e-05	0.000260834	9.4944e-05	8.2224e-05	1.45962e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.08613e-07	0	0	0	0	0	0	0	0	0	2.01347e-06	0	0	0	3.70275e-07	7.25281e-07	0	0	0	0	4.61501e-07	0	0	0	1.68798e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.32229e-06	0	3.86901e-06	3.6339e-06	2.0303e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.63719e-07	0	0	0	0	3.47528e-07
PWY-8134: bile acid 7&beta;-dehydroxylation	o__Clostridiales	0	0	0	0	0	0	0	0	0	0	0	0	0	1.48329e-06	1.75064e-06	1.33022e-06	0	6.73311e-07	2.69975e-06	0	2.3564e-06	0	0	0	0	0	0	0	0	0	0	0	1.19362e-06	7.10282e-06	7.31901e-06	0	0	0	4.38716e-06	0	0	2.3087e-06	0	1.44851e-06	0	3.34712e-07	1.50791e-05	0	0	0	3.95254e-06	0	9.29073e-06	6.96004e-06	0	7.59556e-06	0	1.34828e-06	0	0	0	2.83816e-06	0	1.27871e-06	0	4.36579e-06	0	0	0	0	0	0	0	0	0	4.90486e-07	0	0	0	0	2.30342e-06	1.57461e-06	1.95475e-06	1.99799e-06	1.93301e-06	7.18739e-07	0	1.41177e-06	0	0	0	0	0	0	0	0	0	0	0	2.2244e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.13815e-07	0	0	1.58862e-06	2.53022e-06	6.39353e-07	0	0	0	0	0	3.28939e-06	0	4.59783e-06	0	0	8.09767e-06	0	1.44841e-05	0	1.56104e-05	2.45808e-06	0	0	0	0	0	0	1.04877e-05	0	0	0	8.70414e-07	2.88705e-06	3.96791e-06	0	5.01306e-06	1.77461e-06	2.07546e-06	0	3.57987e-06	0	0	0	1.04882e-05	1.10071e-05	6.88435e-06	8.60718e-06	4.82572e-06	0	0	0	0	0	0	0	0	1.09202e-06	0	2.14885e-06	8.3932e-07	0	0	7.51468e-06	9.99865e-06	0
PWY-8178: pentose phosphate pathway (non-oxidative branch) II	o__Actinomycetales	0	0	0	2.79297e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.16606e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.709097e-07	0	4.227269e-07	0	0	0	0	0	0	0	0	0	0	0	0	5.73614e-07	0	0	0	0	3.97513e-07	1.384096e-06	9.309425e-07	1.276378e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1034486e-06	6.69308e-07	0	1.207125e-06	0	1.2001611e-06	4.68351e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.07325e-07	0	0	0	0	0	0	5.174038e-07	1.19416e-07	1.33566e-07	0	4.88994e-07	0	0	0	0	0	0	0	0	3.42688e-07	1.32428e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9621e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-8178: pentose phosphate pathway (non-oxidative branch) II	o__Bacteroidales	0	0	8.65896e-07	0	0	0	0	0	0	0	4.43135e-07	0	0	0	0	6.81403e-06	1.0257304e-05	1.12456e-06	0	0	0	0	9.34875e-06	0	0	0	0	2.57459e-06	9.90769e-07	7.219263e-06	3.01967e-06	8.42668e-06	1.509069e-06	1.485185e-05	2.197831e-06	0	0	0	1.44925e-06	0	3.88621e-06	1.008818e-06	7.246913e-06	7.54684e-06	0	0	0	9.78118e-07	0	0	1.796338e-05	0	4.69801e-06	7.00946e-06	0	3.97451e-06	0	0	0	0	0	9.85994e-07	0	0	0	2.69815e-05	4.26249e-07	1.62161e-06	3.24808e-06	3.066741e-06	6.47597e-05	4.049923e-06	3.088494e-05	1.8176778e-05	1.276336e-06	2.5217e-06	0	2.99992e-06	5.314932e-06	0	6.867204e-06	1.1663612e-05	5.493998e-06	2.304353e-06	1.1586255e-05	9.694751e-06	4.31249e-06	4.208151e-06	0	0	0	0	0	0	0	0	0	0	1.65827e-06	4.972089e-06	7.09649e-06	0	1.08312e-05	0	1.06426e-06	0	0	0	1.55778e-05	0	0	2.39359e-06	4.46818e-06	1.13204e-06	8.94366e-06	2.33488e-06	2.36572e-06	0	0	2.541707e-06	1.1911e-06	8.8587e-06	0	0	0	0	0	0	0	4.5330702e-05	0	0	8.03701e-06	0	7.27087e-06	0	0	3.9230614e-05	0	0	0	0	0	1.624874e-05	3.722102e-06	0	0	0	2.61155e-05	0	4.086763e-05	4.550278e-05	1.44763e-06	0	5.080843e-05	1.5013724e-05	1.999112e-06	0	0	0	3.82774e-07	0	0	0	0	8.941358e-06	1.3764475e-05	4.925015e-06	9.782836e-06	5.06005e-06	2.951872e-06	0	0	0	0	0	9.50828e-07	0	0	1.02129e-06	9.05524e-07	1.281314e-05
PWY-8178: pentose phosphate pathway (non-oxidative branch) II	o__Bifidobacteriales	0	4.33436e-07	0	0	0	0	0	0	0	0	0	0	0	0	2.40755e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.06502e-06	0	0	1.7459e-06	5.80026e-05	1.96207e-05	0	1.09041e-05	0	0	0	0	0	2.52989e-05	0	0	0	0	0	3.55911e-05	0	8.39304e-06	1.55648e-05	3.13819e-05	8.04943e-05	5.19695e-05	0	2.88876e-05	0	0	2.93424e-05	2.97565e-05	0	0	0	0	1.03563e-06	0	0	4.98387e-07	1.74315e-06	1.13876e-06	9.09258e-06	6.66313e-07	0	0	0	0	0	0	0	0	1.09411e-05	0	2.4791e-05	0	1.828386e-05	9.5596e-05	2.94387e-05	0	0	0	0	5.86675e-05	4.2634e-05	0	0.0001038303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.47593e-07	0	0	0	0	4.06568e-06	0	0	8.53672e-05	0	5.07457e-05	0	0	5.92324e-05	0	0	4.10424e-05	0	1.13184e-05	0	0	0	1.71279e-06	0	0	0	0	0	2.97575e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.86862e-05	1.34256e-05	1.21493e-05	1.29367e-05	2.67851e-05	1.61842e-05	0
PWY-8178: pentose phosphate pathway (non-oxidative branch) II	o__Clostridiales	8.6748132e-05	0.000147093059	0.000162594214	0.000186887785	0.000171224536	6.1671198e-05	4.7562561e-05	0.000146450964	0	0	7.197065e-05	0	0.0002117789	0.000313429052	0.000270608891	0.000401340059	3.1622453e-05	1.84781e-05	0.000239504607	0	0.000312296457	0	0.000268278827	0	0	0	0	0.00013940429	0.000229837129	0.0001005058914	0.000112427916	0.000199860707	0.000261413423	5.4627732e-05	6.3073277e-05	0	0	8.56486e-06	8.4666823e-05	2.5667766e-05	6.1300858e-05	0.000109153354	0.000117369441	9.3981789e-05	5.6052142e-05	3.0019819e-05	0.00018294398	0.000167678982	0	0	0.000151917387	0	0.00024492759	0.000111668465	5.1324219e-06	0.000164940696	0.000267411433	6.244841e-05	0.000269806166	0.000319925797	0.000269576396	0.000110248624	0.000195809582	0.000244706924	0.000277734342	0.00024288713	0.000194571665	2.3585192e-05	4.7232538e-05	5.97821326e-05	5.29714175e-05	3.0056235e-05	0.0001225015807	9.6413808e-05	0.000164382447	0.000166249428	0.000148791687	0.000244200913	0.000136683449	1.77005e-05	0.0002124257924	0.000258772819	0.000230499042	0.00023862364	0.000162131283	0.000140501112	5.93376342e-05	0.00024845044	0	0	0	0	0	0	0	0	6.249709e-05	0	3.771238e-05	0.000158152217	4.9086601e-05	7.4454e-05	0.000155325848	9.180386e-05	0.000136436641	0	2.654493e-06	0.00011993758	0.000104633128	0.000118225219	0.000199388641	0.000129231289	0.000166426239	0.000131508866	5.1492509e-06	0.000170971936	0.000110465261	0.000173840105	0.00016222608	0.0002055351352	0.000154502269	0.000140448764	0	0.00037738869	0	0	6.376313e-06	0.00025171386	7.91346e-06	0.00020723174	0	6.470968e-05	0.000163403833	0	0.000313456493	1.63438e-06	0.000296459169	0.000209459125	0	0	0	0	0	8.2056226e-05	0.000362112974	0	0	3.07114e-06	1.4631763e-05	9.1426971e-05	0.000183136175	9.459968e-05	0.000171766303	7.5873946e-05	0.000100375775	7.7656204e-05	0.000311004847	0	0.000236557066	0.000310857003	0.000263640198	0.000236037109	0.000300273432	0.000256012621	0.000315268563	0.00025278287	0.000289652831	0.000139781002	0.000113270546	9.4088587e-05	0.000137458322	3.0698477e-05	2.2925162e-05	0.000162163931	0.000250738172	4.2674613e-05	1.1702409e-05	0	7.20473e-07	5.2572484e-05	0.000119740881	1.1984776e-05
PWY-8178: pentose phosphate pathway (non-oxidative branch) II	o__Coriobacteriales	8.51034e-05	5.41482e-05	8.77995e-05	9.28005e-05	7.89408e-05	1.68504e-05	1.87384e-05	6.02415e-05	0	0	0	0	0	0	0	0	1.87155e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	3.97876e-06	4.1841e-06	1.45136e-05	0	0	0	0	0	3.07823e-05	2.19419e-05	8.8135e-06	4.29167e-05	4.04239e-05	6.47164e-05	0	2.70537e-05	0	0.000116244	0	0	0	0	0	0	0	0	7.88261e-06	0	1.64668e-05	2.70041e-05	0	0	3.39592e-05	1.39937e-05	3.5901e-05	1.25314e-05	0	0	0	0	0	0	0	0	0	0	0	0	2.09288e-05	0	0	1.80258e-05	2.04161e-05	3.66018e-05	1.90777e-05	0	0	2.31204e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8178e-05	0	0	4.05165e-05	9.83835e-05	2.21979e-05	0	0	0	0	0	3.8825e-05	0	3.15804e-05	0	0	2.3354e-05	0	3.76401e-05	0	5.44282e-05	0	0	0	0	0	0	7.14213e-06	6.22065e-05	0	0	0	0	0	0	1.25827e-05	7.51001e-05	0	0	1.44143e-05	3.36857e-05	0	0	0	0	0	0	0	0	2.04003e-05	5.43029e-06	2.1037e-05	1.66994e-05	2.24066e-05	4.47854e-05	7.25562e-07	7.86056e-07	0	0	5.92232e-05	9.45755e-06	1.55375e-06	1.82432e-06	7.67932e-05	2.37019e-05	0
