Pathway	Order	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
ko04112	o__Micrococcales	0	0	0	0	0	0	0.5893895449	0	0	0	0	1.0365618077	0	0	0.0858854967	0	0.3590086937	1.377374365	0	3.0974149081	0	0	0	51.679688664	0	0	0	0	0	0	0.5085032936	0	0.7643827374	0	0	0	4.1814953913	2.6718514881	0	0	1.4125828068	0	0	0	0	2.0543622336	0	3.3040125608	1.1876155385	1.4376947548	1.2268535129	0.7637826448	3.5909254677	1.3544967267	12.5646130827	0	2.177956851	3.4428330792	4.0264925032	1.5253261369	3.3085966151	0.9579013768	9.0966661742	2.1193726544	3.1017434818	0	1.0973941089	0.8204601445	0	0.0702933899	0	1.9378688176	0	0	1.3407448808	1.8939383804	0	0	0	0.9247713054	0.651932292	1.3294646257	2.2821582553	1.9929917959	0.714356958	1.3319176847	0	0.632659494	15.0449845994	12.7025860004	0	8.8303817227	0	14.389428672	5.5415964242	0	1.146243433	0	0	0.9562748494	1.9606792768	1.1441702393	0.2558944258	2.5761339923	1.6907197343	0.409909456	0.0550807672	0	0	2.267958914	0	0	0	2.4422162616	0	1.4609911373	2.9137521153	0.4561010393	0.9026841688	4.1014912	0.5551842518	0.5855420594	7.075805281	2.8085853325	2.7146985442	2.1308401911	7.6174287483	0.154159846	0	0	2.0101971716	0.5615450309	8.3835638759	2.4111804475	8.1953650833	6.927437476	8.2886883668	1.2299772446	0	0.3560913389	0.9687491152	0.7151302489	0.3254294485	0	3.1662471118	4.6183352402	3.3705866594	1.1647902981	1.9291392069	0.3006807454	0	0.3817259557	3.2031163525	0	0.3562965073	0	0	0	0	0	0	0	0	0	0	3.5712181979	0.5156816637	0	0	0	0.4463153283	0	0	0	0	0.4065353064	0	0.7078721729	0	2.2037366036	0	0
ko04112	o__Neisseriales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.248327508	0	1.0251057467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2653927813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9044885471	3.4839031815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko04112	o__Pasteurellales	0	0	0	0	0	0	0	0	0	0	0	0	0.774984411	0	11.7261878589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6396122672	8.1778210722	0	0	0	0	0	0	0	0	0	0	0	0	49.0306097665	0	19.8349501781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3570621949	0.9230934346	0	0	0.4622989537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1654942661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0965998264	0	0	0	0	0.9337241353	0.6421283664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko04112	o__Propionibacteriales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3954820303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko04112	o__Pseudomonadales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3750260983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko04112	o__Saccharomycetales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3335349915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8713828575	0	1.4518802646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1767570174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko04112	o__Selenomonadales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0477040554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko04112	o__Tissierellales	0	0	0	0.3883555832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1058487816	0	0	0.2260570591	0	0.2256167684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4563245009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko04112	o__Veillonellales	8.0486040515	34.5880754228	11.3666798258	11.7929803303	46.0684005441	0	5.1077427465	1.0387015554	0	55.2151630549	17.876429594	1.3588587566	21.7530056895	0	1.4668186542	4.1388191763	8.6165097128	6.6506173555	0.7192949257	0	0	0	20.2490811551	5.8904462174	0	2.9031991398	2.6828838339	23.1792631	15.9256225381	7.1833652067	18.9543501884	5.1316886679	0.8507580216	0	0	0	169.9804315284	1.8825785074	8.6653422533	0.2787276846	6.1377021322	0	0	14.6946890343	8.5545710548	8.1468015386	0	0	0.4075661529	0	3.9949624467	0	43.037066304	22.9312592998	7.1088905664	18.4553842208	46.3596238812	0.7441720177	136.8577261417	56.0425751947	14.9680372098	40.8683254296	58.1278353967	0	89.686614083	0.2482007558	0	0	0	0	47.4568272729	0	16.4847665703	73.2211103849	0	0	53.4354854112	33.0492671893	0	8.3049373847	2.278769315	2.2354571805	3.1648992803	0.5649398565	2.1131035707	2.6919794154	0	0.9278882206	4.220751906	3.2891644513	3.5874058256	6.9378645576	0	2.4749185618	15.699858249	183.367386972	8.56678931	24.1704835791	0.2500416031	1.5024916661	0	0	0	0.6927599367	3.5360646545	0.4996433148	5.4101111662	0	0	23.2856940259	0	0	0.8398844259	0	0	0	27.7811155098	0	0	2.469226945	0.1407657658	30.2862268507	2.3191305679	1.4649110268	2.0500666531	0	5.7868716709	7.0045500347	60.077164118	22.0649581197	0	0.3160292621	38.6476154552	0	5.2619157104	0	5.9835816791	13.3466303448	64.1113478749	1.0049698032	0.2076946766	1.8637626755	0.8364017934	0.3703461837	0	3.9382857297	5.7448252985	152.987528412	40.9537878948	0.4352256785	57.9016548295	4.5556624376	54.9938107102	0	3.9496953923	1.2770149023	27.3568985007	22.8819160362	0	0	0	0	0	0	0	0.8694585291	0	0	0	0	0	0	0	0	0	0	2.320851749	34.6172212499	5.5187171815	11.5792234035	5.1133846806	74.2765887622
ko04112	o__Xanthomonadales	0	0	0	0	0	0	0	0	1.3730475543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko04113	o__Saccharomycetales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2291035191	0	0	0	0	0	0	0	0	0	0	7.5782497251	0	0	0	0	0	0	0	1.5433084631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1296280981	0	0	0	0	0	0	0	0	0	0	1.6826772606	0	87.7509076103	0	37.616337481	0	0.386014047	0	0	0.6593942479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.5718318227	0	0	0	0	0	0	0	0.6852555381	0	0	0	1.3688221754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0383843968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko04114	o__Saccharomycetales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9593089752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.891626116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko04120	o__Saccharomycetales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1322749946	0	0	0	0	0	0	0	0	0	0	3.6123176977	0	0	0	0	0	0	0	0.5695884192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1837652826	0	0	0	0	0	0	0	0	0	0	1.0271405707	0	57.438977499	0	22.0380469844	0	0	0	0	0.5364051952	0	0	0	0	0	0	0	0	0.4008026625	0	0	0	0	0	0	0	3.6925248419	0	0	0	0	0	0	0	0	0	0	0	0.6908638604	0	0	0	0.2254057336	0	0	0	0	0	0	0	0	0	0	0	1.1003404211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko04122	o__Acidaminococcales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.1120773499	54.4008876065	150.5148208312	0	85.1578586771	0	0	0	0	16.8908943033	0	0.48163556	33.0306057133	0	21.8240616285	115.2880899386	0	257.2084751703	109.5984351262	16.2729973587	102.9853036734	263.7926937772	0	157.8021377795	0	0	0	0	0	0	0	0	0	0	0	67.0321459456	68.7604636344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.3600651238	4.4956759818	0	0	23.0007083545	86.1815585393	22.7547152748	12.1024021098	64.9183490879	6.8203294505	31.1779763956
ko04122	o__Actinomycetales	0	0	0	0	0	0	0	0	0	0.6461804479	0	0	0	0	0	0	0	0.7223646493	0.2758350259	1.321930791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5383943822	0	0	0.6973121839	0.7573943003	0.3175339637	0.7032671041	0.3626632842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5711836531	0	57.936916117	1.1963920891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9994233644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7320505502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8800782331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.007051719	0	0	0	0	0	0	0	0	0	0	0
ko04122	o__Bacillales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6449264467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko04122	o__Bacteroidales	1.7825311943	0	120.3740071703	0.2970866687	4.0108449256	5.3224027019	0.7077625935	11.3553630812	0	0	0	0	0	0	0	55.8270232064	57.9764946114	9.0194995437	4.0421924584	0	7.246534965	35.0112098252	46.7403790714	2.3821440616	0	26.5059516606	21.1956785663	21.1790301734	16.2466588392	59.3571714429	77.4842113683	118.4445249905	67.4195504702	292.6149102964	278.3566116218	0	0	0	11.5327832861	0	106.51619257	19.992686275	99.3780757158	66.7266987826	10.0805807334	3.2908107995	0.7453307518	6.0939874329	0	0	474.396330305	1.7825311943	53.0464496095	205.5047501412	0	83.1470040009	15.9680993646	0	140.1442164186	5.6291027817	0	28.0401570873	30.6317061634	0	26.9560700015	65.815856956	32.4411384149	82.0499204887	21.1632760896	71.6806100377	28.1097576242	117.5257778276	83.8954375515	64.4229657382	19.2690554096	8.166000975	0.9891010201	27.1665185107	29.3266607192	0	79.451129202	113.6168923375	45.1976069933	11.5579153075	84.4945609506	130.8902742778	108.0977201288	25.5000664167	0	0	0	0	0	0	0	0	96.2625103915	0	42.5097761324	151.5112615002	121.8414010411	21.4436245066	222.6358208572	0	10.1561248637	0	3.0886449706	2.4219916966	214.2462720878	0	0	21.4349946126	37.8354973033	11.7328491638	53.8485740081	22.6231564469	63.3845309611	3.6357640844	8.0008534288	52.0877828564	23.6698448653	141.5464046504	0	8.347579582	0	0	0	76.9044263417	0	110.3908141617	13.2366826738	18.4207448493	32.2250383196	0	24.8065318205	0	2.2529114653	295.8708367263	0	0	0	0	0	234.9967327222	32.0294917165	0	0	0	206.1905654279	123.469817616	157.2822326094	152.2440674174	43.3996788351	123.6151642714	291.6016952493	40.9476500631	21.0311710189	0	0	0	4.4679676554	0	0	0	0	97.0310181016	52.0517271713	30.9868224865	50.4158973074	25.0442108105	31.6346040338	2.4569403779	0	1.9048194518	0.7841549001	9.2606965299	44.4768043389	2.4743383274	5.8350328169	40.0204985524	157.0328271806	163.4580621826
ko04122	o__Bifidobacteriales	0	1.4408022387	0	0	0	0	0	0	0	0	0	0	0	0	12.0341003301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.0382428097	0	0	4.6138785144	77.976463233	29.938874597	0	31.7709675966	0	0	0	0	0	35.7870838578	0	0	0	0	0	33.1648660923	0	9.3401548584	73.5812381739	155.1040127389	345.2302059974	194.0507710215	0	181.1903789709	0	0	107.0268600014	90.5039636621	0	0	0	0	0	0	9.4397051626	1.9444776605	2.7873836613	2.0269584731	50.4307369878	2.0189337189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0766287726	0	0	0	0	27.7715470008	0	0	216.3346335689	0	281.8300877273	0	0	373.3184439855	0	0	161.5274103014	0	31.7662239096	0	0	0	4.0089434239	0	0	0	0	0	83.1749194435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164.7375029243	52.057370382	51.2329456066	45.1170485593	121.5744532348	48.8973807181	0
ko04122	o__Campylobacterales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.4558202521	0	0	0	0	0	0	0	3.6144208316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8499422142	0	0	1.4346959341	0.9182736455	2.2093904873	0	0	0	0	0	0	0	3.0846907404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5903938709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko04122	o__Clostridiales	8.0449939026	196.9134057159	127.1195323234	68.4533377647	268.171025905	34.4581160324	43.1372516809	66.0531481443	0	0	537.762748322	0	309.9992740734	145.3065710586	101.886001385	281.7873337585	40.6887910101	47.6642995158	161.9355365401	0	267.7261428797	0	22.3068602711	0	0	0	0	115.541465007	91.1813393911	75.7768312369	243.3694736331	326.7220394359	388.9568991581	21.3169955245	7.417197808	0	0	18.9826380568	120.9590196529	37.5875532757	52.2530205267	283.7631100671	48.3127985758	63.1872958128	21.7799695102	51.8290718281	8.9090099052	194.3899167033	0	0	9.8503563471	0	6.81049823	20.0342899327	0	24.5519015222	195.4471213744	0	200.4263341691	138.102935945	253.8735531237	21.5975158737	100.059519985	102.6257362151	183.531515218	37.90222827	174.6829202506	45.2284168762	23.4881224724	73.4677385136	46.0590807003	59.3710376887	118.7207752515	116.6290160218	116.6212267212	50.0162038575	185.4962476188	554.0833322516	273.5349141815	0	234.3693496295	315.0096365881	232.2660501931	254.8112439425	224.3075410444	246.8709374801	64.7534624258	251.8473633694	0	0	0	0	0	0	2.000269186	0	393.9616068465	0	87.265765542	156.4550188609	156.4046206191	350.3079227169	240.1674894151	258.2262485672	245.7596273518	0	13.8034094751	220.8592150329	48.5557438593	3.3351323808	185.0726398988	410.9935876676	502.2872160547	140.5203570015	0	351.6136610055	408.3850408052	64.1819099892	192.1778241993	109.1258338864	158.1916830321	70.2330712978	0	11.14492811	0	0	0.292343546	203.1556749023	29.4065263565	54.5121887699	0	126.4131136974	171.4399397709	0	183.2633228298	0	175.1032203639	47.7444480089	0	0	0	0	0	26.5983873854	132.9334950572	0	0	22.1744515601	16.2963524608	184.0540895681	20.023663988	71.1910344383	115.0742094706	176.9555292679	45.4989439213	65.8425477577	79.7124888039	0	6.8569073029	588.5139145982	144.5292553945	67.1542511407	59.4400584419	45.775283543	511.1747335911	479.8883152065	415.7223043676	231.3454972392	322.938612708	283.6975204968	234.7159109928	34.8914472366	18.0217500452	13.4912808802	0.7051475484	37.2115668634	40.5481091754	0	0	27.8186667464	36.0381879841	23.6005515246
ko04122	o__Coriobacteriales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7434907097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.9952885375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1864942173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7020815381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5153477689	0	0
ko04122	o__Corynebacteriales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1655011655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko04122	o__Desulfovibrionales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.820604124	7.7423343227	14.2411981229	0	0	0	0	0	0	0	0	0	0	0	1.0025930077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0822510823	0	0	0	0	0	0	0	0	2.0227433014	0	0	0	0	4.8230754752	1.5557359307	1.9363213636	1.5710096355	0	1.5710096355	1.0822510823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1771677519	10.2564739534	10.7829297775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.1115115699	0	0	0	0	1.0822510823	0	0	0	0	0	0	0	2.1252252021	0	0	0	1.9050150629	0	4.5023038343	4.3957495214	0	0	12.6890101059	6.4657695107	3.4457879285	3.5127230493	0	0	0	0	0	0	1.3961388558	1.0822510823	1.7720509926	0	0	0	0	0	0	0	0
