Pathway	Class	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
M00335	c__Bacilli	200.9908949449	2137.9497323399	104.0579548598	1009.107956722	993.0890583026	1811.8676943577	1779.2854272994	1571.3667645216	231.9583077757	955.107823661	264.8380275306	2713.3554733821	133.647668601	44.0543968774	511.8726672286	57.2997191515	130.3083824567	845.4605541835	579.1760896178	1245.2040309842	11.6660528803	8361.6170166642	6.6647710451	1347.8949058478	620.9988328725	440.4999950736	490.6918311551	32.0869911336	205.2277097553	24.0327135146	1112.9800482468	261.1531317854	500.4970682999	60.0521209058	21.6750322451	9.9552850382	2706.798930698	766.2659934176	957.4206435974	362.7645331129	2019.3680458509	243.1686940447	75.3961597072	2344.0995204373	2712.8880751741	496.7574898909	23.6683564732	330.3221351377	474.2360312111	446.2411018832	41.3268708648	569.0851402009	462.2743962248	261.2115867101	1339.070944465	601.2973850342	1178.1267561145	709.0596885301	1324.9264110015	1265.5910726702	2353.8109969914	179.7450463596	1585.3111714732	323.0945896018	1207.0714421725	48.6770723588	108.7211009406	244.3033209712	365.8650622755	358.1277630082	2387.6333292442	434.5724096823	1492.7140972011	1358.2558697896	569.0487641947	1094.2221752699	3549.4213966015	3501.196604297	210.4844175036	9398.6228428841	896.5852450793	605.5687699078	1675.9062269447	1226.0024850862	931.6793488926	1059.3384215979	0.9789972223	107.0106059556	582.2811457991	1006.4328510593	5418.981839699	2098.3509162591	913.9895031695	1479.9213979143	491.6219291572	719.503604181	110.4394883974	3473.9917062637	35.2412036781	40.7905400233	34.6178221652	70.9021922718	7.2775428353	404.7664222928	229.4378772645	161.3422202038	313.1648999659	31.8620507414	1.1400118715	852.2702520183	1.5258815214	68.2788764775	10.60279802	87.2634762898	1243.693392293	149.8161536803	2305.0259076429	101.4080529839	129.5470727344	194.2634375493	139.201205427	612.0876852959	2009.1172973671	100.9557536433	1202.8338808554	1067.2126613326	893.5356618557	68.4174503562	3866.0244172755	169.891157429	588.9670383902	553.2353835357	478.4002209603	228.4401864378	334.0471764113	1455.5632276122	315.5570123281	515.6918119556	40.7481526722	2536.4373406859	365.6711926396	1311.5298695294	755.8570816997	860.0553591062	385.9087796314	1412.0520918831	1412.0282164852	821.2268300939	1025.3694060692	507.4043577291	145.0693962664	947.7347293198	1966.2181744114	569.7978773886	121.2504643316	681.6478710013	242.545834679	119.398297614	188.1542488831	60.5774666128	376.7934299444	67.0877731874	1.386962552	5.291005291	3.2498934725	1312.2924679535	192.1534566994	165.0085617491	114.3753919072	352.7767834611	325.0150697632	64.0687412144	19.4196570345	11.2131584152	1.7006802721	610.932668581	1051.1195291104	2116.1154089407	620.5889114587	1226.6890797561	260.787949453	962.9982456144
M00335	c__Bacteroidia	11.0263891516	0	391.6419625897	1.6594516595	7.1395408685	23.3259877068	12.2997674429	37.3543501163	0	0	0	0	0	0	0	149.306492625	241.9958724905	18.2805706179	11.7508270504	0	20.3985382532	81.2250371135	152.4421999003	2.6842163338	0	70.1256279014	36.8015440298	63.0608203682	50.5396343038	238.4389887961	192.1678930223	327.3177715227	165.2613619793	1132.1185401276	773.0968335084	0	0	0	37.5478579763	10.7280728713	351.1114751266	83.4408361311	275.6472756025	282.5544603932	99.3113135001	59.2927871364	1.5161620479	17.5263077317	0	0	883.0877735532	3.0581733348	103.0004950747	506.8186751682	0	239.081690889	39.1461787087	0	327.4558649752	6.6911429534	0	85.5415682977	143.1005062913	0	93.0392127242	259.7732003578	142.4762323739	230.9679169504	55.4671100095	148.3407310202	100.2914577455	280.3274112108	273.6533039496	190.1415500212	49.4586819564	28.0659687971	1.5527950311	88.7588363785	118.3838483291	0	611.7871233667	671.4489271561	371.8658997814	123.3625635393	599.1900021894	785.0150048517	258.2929423102	256.5189754476	0	0	0	0	0	0	0	0	189.3958846492	0	82.9552832384	464.3852663048	290.3481662644	38.8375996739	530.2031084538	0	21.1571624464	0	14.4152463705	5.8784549183	511.4664229038	0	0	62.3895145167	83.8093752622	21.0238354862	130.9045577789	72.5904114866	302.9043147806	11.1731464062	15.4306812453	262.0114532516	144.9162286618	705.1238736238	0	20.1949517851	0	0	0	113.8707083828	0	305.0486207359	40.524322855	44.881186385	89.9663650458	0	69.3374767606	0	2.6227092551	671.3094625727	0	0	0	0	0	647.7554889399	91.5170270957	0	0	0	432.4284127214	295.4429224516	607.3414400532	476.2720336498	120.6776793893	336.2514627894	744.502595521	152.2891616981	52.2410426587	115.7146516279	84.3023334858	19.3166856756	22.9822696535	38.7038544221	530.5879332217	690.0864384752	3.6315766861	334.457363983	149.6517961438	124.2903708873	162.0469356528	86.3034911348	213.7473457921	20.9021179801	12.5855999396	6.7834450428	6.2057144255	32.4085388759	143.6233080624	1.5873563458	15.0435129066	95.9149005134	981.0859576183	480.3573682853
M00335	c__Betaproteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0142449535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.437994707	0	16.7408200579	4.5163718736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1307653342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.582742385	0	0	0	0	4.4412843871	12.7587858902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00335	c__Clostridia	50.6995715437	191.1878438729	127.3264306613	74.5512618377	188.9164982899	89.1221032967	121.7743129543	223.3443255905	0	3.5458333807	377.3635491844	0	1067.7719547788	506.0789152284	357.9783257212	954.8383034197	127.8767566691	145.5798495185	480.900126033	0	818.1975645155	0	91.8763343227	6.9086797514	0	0	0	343.7528341424	254.0227936472	194.7001265619	376.3113281056	575.4731528119	832.5325052177	51.0737646943	45.9789962111	0	0	56.4035502256	335.0476027016	108.0426019081	155.1497790869	859.4205531827	143.3153091018	191.4218511498	47.8622659994	168.7510328111	154.5610803639	545.1265475882	0	0	62.9114301808	32.8264696744	53.3224825984	108.349301131	1.0762661921	119.9765030136	490.038303879	230.9431075915	372.0363141909	302.7595321832	660.5067857733	101.5542615397	260.7323373174	262.8566665074	405.9154743596	170.8459560642	401.408228067	40.9476904582	136.1323673648	197.254280519	124.6848193006	148.408872244	341.6776953389	360.0130934066	210.9197234422	212.2283616207	229.8848492231	753.2780539668	494.7864796935	0	657.0281302203	787.397593094	715.7659737469	666.2665929273	451.9280664717	500.7534143022	149.7727141566	753.6773167143	0.6460912891	0	0	0	0	0	0.6942120561	0	1035.0604666084	0	358.1740489739	685.7348613364	496.1490434035	1141.1753417348	777.8892783789	268.7668710811	389.3105696291	0.7047714932	46.8884649115	688.8947891456	206.9906498789	55.8165945842	506.6404740803	608.7418828341	678.723935669	283.1889533918	0	495.4741643059	878.4780314767	198.7634630411	264.9465010746	212.7445474543	244.7388152411	84.227215359	2.1164021164	24.3095483064	0	0	0.7407732869	647.2745412948	22.8331032472	343.6564062549	0	414.7573201966	782.0346785041	0	1137.8463489564	0	643.1252352413	473.5817434015	0	0	0	0	0	34.3971739886	705.1195140428	0	0	45.2045704413	83.5243209153	504.4118594184	60.4897905184	174.5264918935	237.281870125	345.2172390766	154.2353010553	124.9683724631	249.5487536896	0	45.75915699	1584.2287192716	351.778460366	177.5561848179	121.4078385188	70.6802729824	861.7128750427	987.9130553219	998.2499203177	428.7586867361	419.6429557549	579.8981467616	473.6374210356	66.951060352	55.7179005061	35.0033988738	2.6772328122	107.0480413101	126.0950985384	1.6501554456	2.7661441461	125.939109423	166.7422196928	83.6764823352
M00335	c__Coriobacteriia	301.783995245	276.2572293709	326.7438713957	415.4495985637	363.0835430236	98.7518552696	144.6560106157	285.6936792372	0	1.3392687452	39.1086726747	1.7481506347	47.2773645707	42.9726920962	8.3480964052	12.0647271045	15.3361589328	3.6701885253	50.826864769	1.0060362173	43.2125611953	0	0	0	0	0	0	0	0	0	29.25178576	39.8166641571	96.73809563	112.4316670525	80.0841952518	0	0	0	304.7054803967	157.8948521257	65.8559152203	374.1799220967	110.5753213513	288.7617272932	34.3407050134	355.5025780531	133.5263196806	760.2846269793	0	0	59.6973553456	0	47.7538936324	21.7792050894	0	31.0377411348	31.7945892445	29.4310165362	130.7537697459	150.6829848785	5.2514506329	38.8200216825	208.9212780573	74.0103820176	226.6099484509	53.4313943441	5.850153826	1.6269546307	33.4885582109	10.005812949	4.9559022834	8.9090173341	7.2987804824	2.6434934489	15.6049010487	25.4111697494	11.5356759072	62.4127316412	97.301234457	0	24.1903703425	135.4878555407	165.7657838159	180.9134319645	120.5317973669	11.5345064353	14.2741528569	136.9910186978	0	0	36.7126416993	0	0	0	0	0	0	0	0	50.5279958992	0	0	0	10.1900789561	62.6849385484	0	3.2203291499	0	0	21.654605258	0	63.3135049299	35.658299899	66.0224529998	0	44.057575838	184.1676157974	53.9409929215	35.8259481734	309.522003988	636.1576181205	207.5076248113	0	0	0	0	1.844732813	129.7854671716	0	131.9057357886	0	0	173.9887944116	1.8835027382	271.1870480114	10.2249909747	286.8294350317	10.2823039651	0	0	0	0	0	52.6860478904	281.8560306417	0	3.8860360736	0	19.440680778	0	12.2556081527	102.7345897386	450.2540797697	0	13.6980900676	115.7043563662	144.7328955906	0	0	0	33.5472690794	0	0	0	0	189.2280663512	130.206450354	77.3241124387	84.5555746565	212.1836794838	212.236257959	8.942164838	9.7389398189	63.8602709296	56.7361120613	538.4434182969	59.6455355241	21.3832222292	18.5622724012	447.8530326549	246.3794522027	9.866305359
M00335	c__Deltaproteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0699913295	6.1608535726	11.7067133442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.7943187103	32.963198873	21.6064430817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.8531425227	0	0	0	0	0.9398799764	0	0	0	0	0	0	0	4.4088497697	0	0	0	4.2370980082	0	13.8890567477	8.6168122476	2.9862882281	0	16.4202369343	6.6420610938	10.484129128	6.7630496202	0	0	0	0	0	0	3.9146795845	2.5537304052	0	1.5636689067	0	0	0	0	0	0	0
M00335	c__Epsilonproteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	7.7915374299	38.6383342086	0	0	0	0	0	0	0	3.5295166813	0	0	0	0	0	0	1.7052941776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.426144696	0	0	8.8164764368	1.0682019064	13.5305873661	0	0	0	0	0	0	0	5.5552305546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00335	c__Erysipelotrichia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71.8997539402	0	0	0	0	0	0	192.7795921461	150.9216844475	300.6604605357	0	228.6137184586	0	211.4282682467	415.2147048204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00335	c__Firmicutes_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7733574607	0	1.2353754631	14.6668738291	0	16.3517743009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256.7894542287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.7902337464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2134442958	0	161.9057014364	225.7272359882	131.1096786674	150.8720977863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00335	c__Fusobacteriia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2621081421	4.8574720235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3636807357	1.5022591426	0	0.8797061342	1.0524196642	36.518260986	0	0	0	0	0	0	0	0.3601617849	4.3902583871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2972106337	0	13.4845980925	0	18.7321349444	0	0.6988943288	0	0	0	0	0	0	0	0	0	20.8573925411	0	12.5100835184	0	0	0	3.8049555459	0	0	80.0114734765	9.0301724284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00335	c__Gammaproteobacteria	89.9277110539	18.2393677534	18.4437063578	2.3408612104	0	0	647.1326065636	0	4343.4130675548	1151.1620748506	492.5991282532	792.3732402547	120.5047091228	13.612373306	59.9160619694	7.2888659274	71.1698647687	431.2718015261	0	206.1143186382	89.2197889638	955.4492973611	0	0	0	0	0	0	0	0	13.9462856581	5.3780759782	55.4563492627	0	0	3225.2096577081	438.2088079164	34.6510959038	428.682143348	1121.242873566	155.2139649807	584.6307417849	72.2233228932	17.979209357	843.5776012097	2564.9959559007	38.2129594504	168.8163712744	328.7907935398	434.1214656903	153.9332597532	1027.8357401128	54.7250968806	0	123.4086091047	2.9642639926	90.8820636316	35.0198671748	82.5388643554	38.6486626392	0	0	137.6153775872	50.6254957524	42.3267517621	9.158166856	200.200394383	795.1606957088	22.0756660135	74.1253314471	123.8184381232	192.2418422362	202.7649809329	350.7477210388	111.7855377966	3.4395529428	147.3727415253	172.8122325882	68.9452094384	611.252183946	0	5.9289955373	7.0359474595	0	11.3190293495	16.0564637658	1357.1416632361	0	2424.1820849716	3653.7773169865	0	1153.035885852	0	1266.9879841407	1439.474644266	1572.1993982581	33.5445181835	423.9348373687	140.8352021968	1414.5373441736	8.2909567901	55.3653617998	1.4471978337	44.1283812081	20.428435118	2618.7007580024	3155.3146831465	21.5120484947	0	69.0103122871	0	0	0	0.4355730822	0	55.9204714334	0	6.5917647847	0	0	0.5017154275	114.2716630706	1349.05977179	0	1967.2540466629	1746.0815914683	71.8744647753	40.9719644184	651.3927213298	0	1495.2782716632	1000.7996219604	703.8398833246	1744.9924218279	409.2813893326	931.3317529767	203.6376927366	0	2934.9669942553	1229.0304615618	87.5374205594	1686.1676767557	1306.1255520293	57.2619198298	32.5816366816	825.1923997192	2016.393911499	2095.862238861	101.1223833277	860.6011772728	0	60.4208483249	3.0090645966	1054.0711499098	48.2022750266	72.9945129062	14.6574458231	3722.6006461057	787.666260368	240.3359240333	56.6847834154	471.8317842766	49.5316005787	119.10909839	125.0218055339	2.7468345069	0	55.0185747897	62.6520550818	122.7604554311	5.0771922195	111.1021963303	60.1335725292	127.4294514876	0	145.5729246054	139.8852770665	310.8372640243	364.2414606745	40.4598061696	0	18.2413916923
M00335	c__Lentisphaeria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5041679854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00335	c__Methanobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6521178702	0	5.1599284643	6.3713977631	0	0	0	0	0	0	0
M00335	c__Negativicutes	10.0525799323	113.4858270687	34.5983567842	22.5901393241	147.9105358292	0	19.0180094142	4.5786230277	1.5798879656	126.1843390976	53.8082365541	4.2901357261	66.7758907218	0	10.6796545316	12.2985489466	29.7051805981	15.0392561138	1.9090503218	0	0	0	66.4922365515	15.8497296394	0	5.7251291972	5.1106023064	55.3238519285	38.0285220915	20.5739442556	75.0910046725	19.5806710015	8.2672272118	0	0	0	551.9624289074	8.1990203559	25.2170588812	0	22.6627252911	81.8136783818	179.9249106791	508.9746823566	21.9455540082	245.2330202052	0	6.0783670803	0.5897374103	1.6742079275	50.4528964927	5.4440651087	114.2264399776	131.9537186758	25.7337190714	111.4734817449	330.1710440528	2.5877138415	720.3048369285	367.6119891249	62.5439582701	397.128517574	716.0332430423	3.6270334973	448.9542189666	0	0	0	0	0	151.5002356453	0	57.6298892465	235.5906079064	0	0	244.9106183596	263.4162287718	0	36.5266996206	5.3835128941	12.6005077352	18.28185636	4.4967704002	12.3925126659	11.8528176082	0	2.721104328	13.0818012864	15.8768523994	14.3656961014	26.093038238	0	10.9735455203	58.614259165	554.1602201403	16.3864754816	77.4748565124	0.7792186615	4.4327158212	1.1173817815	0	0	3.4579584718	10.3878880747	3.693004857	17.0709715674	0	0	71.360884406	0	0	4.1242336176	0	0	3.1629441957	123.0950061558	0	0	5.2056167956	0.7040243648	79.8047120596	7.4184726988	12.129842215	7.3662032278	0	17.1821331314	9.2438853099	229.6398679894	71.9496972803	0	8.6972347209	111.1932235528	1.4005602241	18.6327364806	0	20.9064014958	36.9667567616	190.0287926637	4.2685264608	0.5916614305	6.643720609	5.2628615749	2.1471200728	1.6420361248	25.6450853077	22.9913232094	432.4612837841	143.6876366592	3.8687947671	156.7428427055	20.1484528155	58.3804855412	0.5537180232	13.0082322156	3.51178765	29.6479843509	56.6373566835	0	0	0	0	0	0	0	2.7728330738	0	0	0	0	0	11.6025731653	18.8555766805	0	0	50.1255071731	225.6404582478	154.564668513	59.3580357802	204.917338412	41.7198748939	191.1479803411
M00335	c__Saccharomycetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0623821737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.0048957344	0	4.7514335082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8673708436	0	0	0	0	0	0	0	0.3870910773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00335	c__Tissierellia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3769046635	0	0	3.3670346165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.213961429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00336	c__Actinobacteria	134.0197921194	924.3821009915	440.1967305339	344.7185486417	1301.8948963913	101.2550289096	38.2863083578	1388.6322835308	3.0535567525	0	0	0	0	0	1.746719321	33.0654947738	3655.9076040295	1948.0897290323	168.6126789441	2312.1382747576	134.1978094438	0	0	0	0	0	0	0	0	0	3.6626638411	0	12.6765788703	0	0	0	2.6993099481	33.9655602639	2.0432281485	3.4939968278	5.717704239	2.9351703617	14.8398267971	6.7539112412	330.9978508914	22.6296438378	0	47.6929578345	276.6869849641	51.5996156581	22.9433479947	67.1505493412	181.4682696828	109.8847917298	5337.8685598788	329.2260121279	17.1305375656	179.6677153288	30.9948940105	11.0434300594	40.4435648672	3403.7644618995	74.238362978	78.9491221653	30.8709023831	10.1470440008	0	0	0	0	0	0	0	0	0	38.9233168035	15.0090365305	20.1262090436	3.3457258599	12.569415271	12.2679181159	11.4176731794	34.0438853317	23.8549407742	7.9260085199	11.5155231505	0	4.4058095193	79.0408212465	91.9041362287	106.3464100045	83.7553797432	0	91.4332424858	24.8026574553	0	3.3946516275	0	0	5.6315991462	17.6907178711	14.9383087169	24.5681584383	24.2848049442	30.5064983831	0	0	159.8445822153	382.6607878816	18.4799912658	269.9611002326	0	0	17.3139601779	0	20.2194624658	16.0969197396	0	4.0395796173	41.0716064801	0	0	855.064411821	175.1719986544	1123.8724072267	3470.8638188855	3273.4524904068	2.6869354299	0	19.7033609693	17.4747786604	386.15051301	89.7275796974	13.1889227319	55.3557745916	26.8793057949	71.8691949869	15.0400337321	0	6.5021043742	3.3835576881	5.6976676043	0	0	14.8032105373	28.2645235325	36.0094967257	7.6266357783	2.0491803278	63.6479553297	0	116.3371905791	40.0675230461	316.0788834011	0	50.8601621638	41.965834401	0	0	0	0	0	0	0	0	41.0991156771	7.7608447797	4.6834697071	3.7196894829	4.2664892315	6.1645002849	0	0	0	122.9695005595	0	0	0	0	15.947873755	51.5059545143	0
M00336	c__Bacilli	0	0	0	0	0	0	0	0	0	0	16.9912950052	10.75327829	8.4666022663	6.0729689433	43.3814433224	0	7.2463768116	9.9423253792	67.4828033653	70.2050453642	0	0	0	1.7380691175	0	0	0	0	6.1668840154	0	35.0500537611	0	29.8125223683	0	0	0	6.3835588545	29.5829443195	0	0	0	0	0	0	0	0	0	52.2775917067	2.5895006943	13.7140359948	11.2980200997	0	114.6078639457	28.4950492614	0	22.460492707	0	50.9481111019	0	0	0	4.2227168829	0	18.6587676729	0	2.5961368067	0	0	0	0	0	0	0	0	0	0	0	0	6.4583364623	0	2.5333573659	2.6315789473	4.5893561093	9.0047791241	0	0	0	0	9.627785519	11.3561165899	0	9.6848237707	0	6.6430229911	4.2188651966	0	100.1503160329	0	0	0	16.6045772013	6.047823142	10.4147390985	4.1403765423	62.4200076342	0	0	3.0034240956	0	4.1603867477	0	41.3895312124	5.7385575011	78.1516471004	0	88.268243996	0	9.834490828	6.7430084815	4.3684575635	0	0	32.783158071	0	0	0	0	0	0	0	0	9.6153846154	0	0	0	0	0	0	0	3.4474468805	3.4564057215	10.3700398894	0	0	0	4.6383025122	8.6491917094	12.4727291312	0	0	0	19.958679679	4.3728246554	0	20.3398127	0	0	0	0	0	0	1.7543859649	0	0	0	19.1144660464	0	0	10.8075956361	9.170643451	34.6253341048	0	0	0	0	0	0	0	0	0	0	0
